Time,Dst,Type
0.0,0,1
3.1948089599609375e-05,0,2
0.0012810230255126953,0,3
0.0012979507446289062,0,2
0.0013048648834228516,0,3
0.018548965454101562,0,4
0.025320053100585938,0,5
0.038661956787109375,0,6
0.05194997787475586,0,6
0.05382800102233887,0,6
0.05831289291381836,0,6
0.06193399429321289,0,6
11.212857007980347,1,1
11.214357852935791,0,2
11.214375972747803,0,2
11.233409881591797,1,1
11.23344087600708,0,2
11.234241008758545,0,2
11.235522985458374,0,2
21.23450803756714,1,1
21.234539031982422,0,2
21.23536205291748,0,2
21.235379934310913,0,2
21.25462007522583,1,1
21.254647970199585,0,2
21.255600929260254,0,2
31.147939920425415,1,1
31.1479709148407,0,2
31.14897394180298,0,2
31.16656494140625,1,1
31.16658902168274,0,2
31.167665004730225,0,2
31.169046878814697,0,2
41.26265597343445,1,1
41.2626850605011,0,2
41.28377604484558,1,1
41.284602880477905,0,2
41.28582286834717,0,2
