Time,Dst,Type
0.0,0,1
2.86102294921875e-06,0,3
0.0033919811248779297,0,2
0.0048978328704833984,0,2
0.004910945892333984,0,2
0.0063838958740234375,0,3
0.00824594497680664,0,4
0.015143871307373047,0,5
0.015157938003540039,0,5
0.023453950881958008,0,6
0.03642678260803223,0,6
0.040991783142089844,0,6
0.04493594169616699,0,6
0.044940948486328125,0,6
0.41736292839050293,1,1
0.4184279441833496,0,2
0.41946887969970703,0,2
0.41950178146362305,0,2
1.2639877796173096,0,2
1.2640178203582764,0,2
1.265091896057129,0,2
