Time,Dst,Type
0.0,0,1
0.0015358924865722656,0,2
0.0015680789947509766,0,2
0.0015759468078613281,0,3
0.002714872360229492,0,3
0.0027420520782470703,0,3
0.0027480125427246094,0,3
0.002753019332885742,0,3
0.002758026123046875,0,3
0.0036859512329101562,0,3
0.0037119388580322266,0,4
0.020960092544555664,0,6
0.0245969295501709,0,6
0.024606943130493164,0,6
16.577518939971924,0,1
16.58031702041626,0,2
16.58034586906433,0,3
16.58036708831787,0,3
16.60613489151001,0,6
16.61032009124756,0,6
16.61040186882019,0,6
16.619173049926758,0,6
