Time,Dst,Type
0.0,0,1
0.015273094177246094,0,3
0.0430600643157959,0,2
0.04308795928955078,0,2
0.04405498504638672,0,2
0.0440828800201416,0,3
0.05695986747741699,0,4
0.07219099998474121,0,5
0.127608060836792,0,6
0.14532208442687988,0,6
0.14877891540527344,0,6
0.15522003173828125,0,6
1.8249199390411377,1,1
1.8249430656433105,0,2
1.825963020324707,0,2
1.8270149230957031,0,2
1.8450958728790283,1,1
1.8451290130615234,0,2
1.846086025238037,0,2
1.846977949142456,0,2
11.925175905227661,1,1
11.94035291671753,0,2
11.94038701057434,0,2
11.941264867782593,0,2
11.94488000869751,1,1
11.948981046676636,0,2
11.949012994766235,0,2
11.95070505142212,0,2
