Time,Dst,Type
0.0,0,1
2.288818359375e-05,0,2
0.001219034194946289,0,2
0.0012438297271728516,0,2
0.0012509822845458984,0,3
0.0022399425506591797,0,3
0.0035529136657714844,0,4
0.010731935501098633,0,5
0.0143280029296875,0,6
0.03366994857788086,0,6
0.035298824310302734,0,6
0.04040980339050293,0,6
2.5561230182647705,0,2
2.556156873703003,0,2
2.557161808013916,0,2
2.5746920108795166,1,1
2.5747299194335938,0,2
2.575739860534668,0,2
2.5757830142974854,0,2
12.468302965164185,1,1
12.48840880393982,1,1
12.488430976867676,0,2
12.48944091796875,0,2
12.490474939346313,0,2
