Time,Dst,Type
0.0,0,1
0.0011858940124511719,0,2
0.0012159347534179688,0,3
0.0021708011627197266,0,2
0.0035409927368164062,0,2
0.003599882125854492,0,3
0.01758289337158203,0,6
0.03514695167541504,0,6
0.03616690635681152,0,6
0.039932966232299805,0,6
0.3893108367919922,0,2
0.3905918598175049,0,2
1.2020618915557861,1,1
1.202096939086914,0,2
1.2030267715454102,0,2
1.204279899597168,0,2
3.335101842880249,1,1
3.3351328372955322,0,2
3.3363518714904785,0,2
3.336378812789917,0,2
4.527911901473999,1,1
4.527941942214966,0,2
4.529296875,0,2
4.529324769973755,0,2
