Time,Dst,Type
0.0,0,1
0.0009069442749023438,0,3
0.0022170543670654297,0,3
0.0022411346435546875,0,3
0.0022461414337158203,0,3
0.0049059391021728516,0,2
0.004931926727294922,0,2
0.008875131607055664,0,2
0.00890207290649414,0,3
0.011569023132324219,0,4
0.018626928329467773,0,5
0.04062700271606445,0,6
0.0450749397277832,0,6
0.04513096809387207,0,6
0.04607701301574707,0,6
0.051316022872924805,0,6
0.3842799663543701,1,1
0.3843090534210205,0,2
0.3851161003112793,0,2
0.38781309127807617,0,2
1.6895971298217773,1,1
1.6896250247955322,0,2
1.690709114074707,0,2
1.6915240287780762,0,2
