Time,Dst,Type
0.0,0,1
2.7894973754882812e-05,0,2
0.0012218952178955078,0,2
0.0027740001678466797,0,2
0.0027937889099121094,0,3
0.006550788879394531,0,4
0.011921882629394531,0,5
0.02192997932434082,0,6
0.02992081642150879,0,6
0.031227827072143555,0,6
0.03516387939453125,0,6
5.751990795135498,1,1
5.752022981643677,0,2
5.753232955932617,0,2
5.7718799114227295,1,1
5.771911859512329,0,2
5.772901773452759,0,2
5.772910833358765,0,2
15.68641185760498,1,1
15.690791845321655,0,2
15.6920747756958,0,2
25.762286901474,0,2
25.76232385635376,0,2
25.763534784317017,0,2
25.781794786453247,1,1
25.782713890075684,0,2
25.782733917236328,0,2
