Time,Dst,Type
0.0,0,1
0.0012030601501464844,0,2
0.0012121200561523438,0,2
0.002285003662109375,0,3
0.013473033905029297,0,3
0.015630006790161133,0,4
0.050527095794677734,0,5
0.16929006576538086,0,6
0.17406797409057617,0,6
0.19327497482299805,0,6
0.19699907302856445,0,6
4.855787992477417,1,1
4.855800151824951,1,1
4.8754050731658936,1,1
4.875411033630371,0,2
4.876496076583862,1,1
4.947333097457886,1,1
4.947344064712524,1,1
4.947344064712524,0,2
4.94874906539917,0,2
4.966731071472168,1,1
4.966735124588013,1,1
4.967962026596069,0,2
4.9679670333862305,0,2
