Time,Dst,Type
0.0,0,1
0.001094818115234375,0,2
0.002485990524291992,0,2
0.002496004104614258,0,3
0.015046834945678711,0,3
0.016867876052856445,0,4
0.05244302749633789,0,5
0.18053483963012695,0,6
0.18544793128967285,0,6
0.20531582832336426,0,6
0.20941495895385742,0,6
7.877558946609497,1,1
7.897342920303345,1,1
7.897353887557983,1,1
7.898409843444824,0,2
7.8995678424835205,0,2
7.967437982559204,1,1
7.967446804046631,1,1
7.967448949813843,0,2
7.968492031097412,0,2
7.987149953842163,1,1
7.987154960632324,1,1
