Time,Dst,Type
0.0,0,3
0.0009210109710693359,0,3
0.010421037673950195,0,5
0.02604198455810547,0,6
0.02841496467590332,0,6
0.03186607360839844,0,6
0.03391695022583008,0,6
0.036856889724731445,0,6
0.03818988800048828,0,6
10.925142049789429,1,1
10.926244974136353,0,2
10.927463054656982,0,2
10.929147958755493,0,2
10.94596004486084,1,1
10.94917893409729,0,2
10.949188947677612,0,2
10.950268983840942,0,2
21.017714977264404,1,1
21.021087884902954,0,2
21.022061109542847,0,2
21.04145097732544,1,1
21.04232406616211,0,2
21.04237389564514,0,2
21.0432870388031,0,2
