Time,Dst,Type
0.0,0,3
0.005379915237426758,0,4
0.012791872024536133,0,5
0.016373872756958008,0,6
0.018800973892211914,0,6
0.020529985427856445,0,6
0.021802902221679688,0,6
10.523043870925903,1,1
10.523064851760864,1,1
10.524136781692505,0,2
10.52517580986023,0,2
10.527859926223755,0,2
10.527897834777832,0,2
10.528987884521484,0,2
10.529017925262451,0,2
20.538911819458008,1,1
20.539798974990845,1,1
20.539824962615967,0,2
20.54071879386902,0,2
20.540738821029663,0,2
20.543214797973633,0,2
20.543242931365967,0,2
32.58307600021362,1,1
32.58308696746826,1,1
32.583093881607056,0,2
32.58404493331909,0,2
32.585614919662476,0,2
32.58695387840271,0,2
32.58968782424927,0,2
