Label,Next_Packet_After_First_Stage,First_Stage_Time_Diff,A_Mean_IAT,Type_6_Time_Ratio,A_IAT_P95,Type_6_Last_Time,Gap_34_Time_Ratio,A_Retran_intervals,A_IAT_StdDev,Gap_34_Time,Type_3_Last_Time,A_Silence_Total_Duration,Type_5_First_Occurrence_Time,Range_1,A_Silence_Max_Duration
HUAWEI-mate50pro,1.532784938812256,0.0657949447631836,0.0073105494181315,0.1614848313548153,0.0255781650543212,0.0657949447631836,0.0486186604049809,0.0039957165718078,0.011115973758301,0.0031988620758057,0.008599042892456,0.0355470180511474,0.0196230411529541,2,0.0355470180511474
HUAWEI-mate50pro,1.654695987701416,0.0634770393371582,0.0057706399397416,0.5367597899655203,0.0163439512252808,0.0634770393371582,0.0676302010952452,0.0058474938074747,0.0067511560797795,0.0042929649353028,0.0078530311584472,0.0219259262084961,0.0186750888824462,2,0.0219259262084961
HUAWEI-mate50pro,1.8598721027374268,0.0654621124267578,0.0059511011297052,0.6316941522682906,0.0206215381622314,0.0654621124267578,0.0346762914833487,0.0060795715876988,0.0081597038652801,0.002269983291626,0.0061750411987304,0.0256040096282959,0.0,2,0.0256040096282959
HUAWEI-mate50pro,1.8249199390411377,0.1552200317382812,0.0141109119762073,0.1778892233964116,0.0416020154953003,0.1552200317382812,0.0829595723765047,0.005721378326416,0.0162852778121446,0.0128769874572753,0.0440828800201416,0.0554170608520507,0.0721909999847412,2,0.0554170608520507
HUAWEI-mate50pro,1.8159558773040767,0.1205759048461914,0.0120575904846191,0.2400896126802345,0.0260897159576415,0.1205759048461914,0.1171470264883379,0.0075737833976745,0.0096746467050476,0.0141251087188721,0.0432219505310058,0.0285899639129639,0.0685930252075195,2,0.0285899639129639
HUAWEI-MateBook,0.0,0.0342271327972412,0.003803014755249,0.3013743478291156,0.0114065647125244,0.0342271327972412,-0.0828579190437356,0.0026204109191894,0.0046322698976252,-0.002835988998413,0.002835988998413,0.0148808956146241,0.009031057357788,0,0.0148808956146241
HUAWEI-MateBook,0.0,0.0324828624725341,0.0040603578090667,0.0733322078932495,0.0149491310119628,0.0324828624725341,0.0003009328919631,0.0012143452962239,0.0064105581775598,9.775161743099878e-06,0.0027940273284912,0.0179839134216307,0.0121169090270996,0,0.0179839134216307
HUAWEI-MateBook,0.0,0.0222868919372558,0.002026081085205,0.1426859795887787,0.008481502532959,0.0222868919372558,0.0433364000085569,0.0010715126991271,0.0033272253202255,0.0009658336639404,0.0011780261993408,0.0100359916687012,0.009070873260498,0,0.0100359916687012
HUAWEI-MateBook,0.0,0.0233869552612304,0.004677391052246,0.288321167883213,0.0087959289550781,0.0233869552612304,0.0,0.0022476514180501,0.0036019613149939,0.0,0.0,0.0091118812561035,0.0091118812561035,0,0.0091118812561035
HUAWEI-MateBook,0.0,0.0306618213653564,0.0038327276706695,0.2040278371758489,0.0119760394096374,0.0306618213653564,0.032774775475293,0.0025520324707031,0.0051523987692107,0.0010049343109131,0.0025739669799804,0.0150561332702636,0.0093498229980468,0,0.0150561332702636
HUAWEI-MateBook,0.0,0.0282409191131591,0.0023534099260965,0.0926290195945989,0.0111289978027343,0.0282409191131591,0.033456872462031,0.0008163928985595,0.0047304174940459,0.0009448528289795,0.0015430450439453,0.0159640312194824,0.0096609592437744,0,0.0159640312194824
HUAWEI-MateBook,0.0,0.0255517959594726,0.0025551795959472,0.0689919008696282,0.0103104472160339,0.0255517959594726,0.0327604224984143,0.0006455898284911,0.0042703313468809,0.0008370876312255,0.0029988288879394,0.0133159160614014,0.0104730129241943,0,0.0133159160614014
HUAWEI-MateBook,0.0,0.0197739601135253,0.0032956600189208,0.2254455135161207,0.0102850794792175,0.0197739601135253,-0.1294581494610399,0.0015252232551574,0.0047290421024953,-0.0025599002838134,0.0025599002838134,0.0127561092376709,0.0,0,0.0127561092376709
HUAWEI-MateBook,0.0,0.0306000709533691,0.0038250088691711,0.1109500880432598,0.0162670373916625,0.0306000709533691,0.1063063905380765,0.0008537769317626,0.0081566497321508,0.0032529830932617,1.4066696166992188e-05,0.0239379405975341,0.0,0,0.0239379405975341
HUAWEI-MateBook,16.577518939971924,0.0246069431304931,0.7913891928536552,674.5337228342506,0.0257678031921386,16.619173049926758,-673.6576364464356,0.0014498783991886,3.6114245329299743,-16.57665514945984,16.58036708831787,16.55291199684143,0.0,1,16.55291199684143
HUAWEI-MateBook,0.0,0.8131811618804932,0.0406590580940246,0.008046373663812,0.0816277384758,0.8131811618804932,0.0010085820362743,0.0009176297621293,0.1650522331633831,0.0008201599121093,0.7962250709533691,0.7405209541320802,0.8044462203979492,0,0.7405209541320802
HUAWEI-MateBook,0.0,0.0299339294433593,0.0037417411804199,0.1115792659615145,0.0134225606918334,0.0299339294433593,0.0010354275519305,0.0011227130889892,0.0057772400133263,3.099441528320009e-05,0.0023829936981201,0.0165319442749023,0.0100619792938232,0,0.0165319442749023
HUAWEI-PadSE,2.8405749797821045,0.0323750972747802,0.0029431906613436,0.4412663578587684,0.0093669891357422,0.0323750972747802,0.0459897931379855,0.0026885271072387,0.0037239819407672,0.0014889240264893,0.0018751621246337,0.0106849670410156,0.0100400447845458,1,0.0106849670410156
