Label,Type_Sequence,First_Stage_Time_Diff,Next_Packet_After_First_Stage,Type_Sequence_In_Range,Dst_One_Exist,Dst_One_Count,Type_1_First_Occurrence_Time,Type_1_Last_Time,Type_1_Count,Type_2_First_Occurrence_Time,Type_2_Last_Time,Type_2_Count,Type_3_First_Occurrence_Time,Type_3_Last_Time,Type_3_Count,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_4_Count,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_5_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Count,Probe_Time,Assoc_Time,Gap_23_Time,Gap_34_Time,Gap_45_Time,Type_6_Time,Probe_Time_Ratio,Assoc_Time_Ratio,Gap_23_Time_Ratio,Gap_34_Time_Ratio,Gap_45_Time_Ratio,Type_6_Time_Ratio,First_Stage_Time_Diff_Ratio,A_Mean_IAT,A_IAT_StdDev,A_IAT_Q1,A_IAT_Median,A_IAT_Q3,A_IAT_IQR,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Skew_Ratio,A_CV,A_Skewness,A_Kurtosis,A_Retran_intervals,A_Burst_Rate,A_Burst_Duration,A_Silence_Count,A_Silence_Rate,A_Silence_Total_Duration,A_Silence_Max_Duration,A_Silence_Avg_Duration,Trans_1_1,Trans_1_2,Trans_1_3,Trans_1_4,Trans_1_5,Trans_1_6,Trans_2_1,Trans_2_2,Trans_2_3,Trans_2_4,Trans_2_5,Trans_2_6,Trans_3_1,Trans_3_2,Trans_3_3,Trans_3_4,Trans_3_5,Trans_3_6,Trans_4_1,Trans_4_2,Trans_4_3,Trans_4_4,Trans_4_5,Trans_4_6,Trans_5_1,Trans_5_2,Trans_5_3,Trans_5_4,Trans_5_5,Trans_5_6,Trans_6_1,Trans_6_2,Trans_6_3,Trans_6_4,Trans_6_5,Trans_6_6,excess,lack,Range_1,Range_2,Range_1_2,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5
HUAWEI-mate40pro,"1,2,3,2,3,4,5,6,6,6,6",0.395594835281372,1.3764958381652832,"2,2,2",0,0,0.0,0.0,1,0.0012259483337402,0.001255989074707,2,0.0012497901916503,0.0012619495391845,2,0.0042119026184082,0.0042119026184082,1,0.0112459659576416,0.0112459659576416,1,0.027613878250122,0.0413699150085449,4,0.001255989074707,0.0070340633392334,-6.198883056700039e-06,0.0029499530792236996,0.0070340633392334,0.0137560367584229,0.003174937998909064,0.017780978698142838,-1.5669777519443606e-05,0.007457006047931609,0.017780978698142838,0.03477304436656444,1.0,0.00413699150085449,0.00520229798492646,0.00032436847686762504,0.00232899188995365,0.0061785578727722255,0.0058541893959046,6.1750411987800385e-06,0.009229159355163576,0.012798535823821981,2.9627271331319442,1.2575075350896736,1.3992469209667904,1.0061584800806935,0.004585345586140967,0.6363636363636364,0.0029699802398681007,1,0.1,0.0163679122924804,0.0163679122924804,0.0163679122924804,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(3, 2, 3, 4)]",(),0,3,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,3,4,5,6,6,6,6",0.4373888969421386,1.2435190677642822,"2,2,2",0,0,0.0,0.0,1,2.288818359375e-05,0.0012550354003906,2,0.0012788772583007,0.0023500919342041,2,0.0052640438079833,0.0052640438079833,1,0.0118250846862792,0.0118250846862792,1,0.0227010250091552,0.0394909381866455,4,0.0012550354003906,0.006561040878295899,2.384185791009987e-05,0.0029139518737792006,0.006561040878295899,0.0167899131774903,0.002869381022620303,0.015000474232805793,5.450951790679284e-05,0.006662153278583755,0.015000474232805793,0.038386692700412575,1.0,0.00394909381866455,0.004487859501215515,0.0011114478111267623,0.002175927162170452,0.005649268627166725,0.004537820816039963,2.3746490478464883e-05,0.01103215217590334,0.011735105514526367,4.070092587519772,1.1364276736107417,1.0130202510821216,-0.5131207642289337,0.0038186550140381103,0.6363636363636364,0.003998994827270499,1,0.1,0.012438058853149397,0.012438058853149397,0.012438058853149397,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 3, 4)]",(),0,3,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,6,6,6,6,6,6,6,6,6,6,6,6,6,6",0.3836488723754883,1.450732946395874,"2,2",0,0,0.0,0.0,1,2.408027648925781e-05,0.0012919902801513,3,0.0012860298156738,0.0036499500274658,2,0.007220983505249,0.007220983505249,1,0.0,0.0,0,0.0258159637451171,0.048037052154541,14,0.0012919902801513,-0.007220983505249,-5.960464477500031e-06,0.0035710334777832,-0.007220983505249,0.0222210884094239,0.003367637371515044,-0.018821855152441617,-1.5536249176477058e-05,0.009308077606671879,-0.018821855152441617,0.05792037983022006,1.0,0.0024018526077270496,0.004668338549081913,2.384185791014237e-05,0.0009350776672363038,0.0018134713172912767,0.0017896294593811343,5.769729614230318e-06,0.005100893974304285,0.012051463127136302,4.45504844467132,1.9436407271883815,2.6153624301485494,5.9325890769826035,0.0016755035945347388,0.8095238095238095,0.001090049743652265,1,0.05,0.0185949802398681,0.0185949802398681,0.0185949802398681,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,"[(2, 2, 3), (3, 2, 3, 4)]","(5,)",0,2,0,1,0,0,0,0,1
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6",0.4067649841308594,1.6899819374084473,"2,2",0,0,0.0,0.0,1,2.5987625122070312e-05,0.0008478164672851,3,0.0008409023284912,0.0008549690246582,2,0.0040559768676757,0.0040559768676757,1,0.0106308460235595,0.0106308460235595,1,0.0252938270568847,0.0394399166107177,4,0.0008478164672851,0.0065748691558837995,-6.914138793899993e-06,0.0032010078430174996,0.0065748691558837995,0.014146089553832997,0.0020842906846975573,0.0161638032091981,-1.699787116305877e-05,0.007869428215059218,0.0161638032091981,0.03477705826635779,1.0,0.0035854469646107,0.004804363056404675,2.6464462280285147e-05,0.0017480850219726007,0.00488793849945065,0.004861474037170365,7.152557373100001e-06,0.0096061229705811,0.01213455200195315,4.495226404801073,1.3399621034211344,1.3182676365348027,0.5458267432009714,0.0037335157394409067,0.5,0.0008549690246582,1,0.09090909090909091,0.0146629810333252,0.0146629810333252,0.0146629810333252,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 2, 3, 4)]",(),0,2,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6",0.3975000381469726,1.483506202697754,"2,2,2",0,0,0.0,0.0,1,2.5987625122070312e-05,0.0008721351623535,3,0.0008649826049804,0.000878095626831,2,0.0037400722503662,0.0037400722503662,1,0.0101921558380126,0.0101921558380126,1,0.023432970046997,0.0399720668792724,4,0.0008721351623535,0.006452083587646399,-7.152557373100001e-06,0.0028619766235352,0.006452083587646399,0.016539096832275398,0.002194050512344944,0.016231655266560733,-1.799385329984647e-05,0.0071999405003252,0.016231655266560733,0.04160778678003596,1.0,0.003633824261752036,0.004734193339962787,2.6464462280285147e-05,0.0018999576568604001,0.0048605203628539475,0.004834055900573663,7.152557373100001e-06,0.011370182037353502,0.012305498123168952,4.984439703852268,1.302812959281694,1.1412363684691889,-0.17048994077235324,0.004337787628173807,0.5,0.000878095626831,1,0.09090909090909091,0.013240814208984401,0.013240814208984401,0.013240814208984401,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 2, 3, 4)]",(),0,3,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6",0.3785748481750488,11.322283029556274,2,0,0,0.0,0.0,1,3.0040740966796875e-05,0.0010209083557128,3,0.001011848449707,0.0023589134216308,2,0.0056140422821044,0.0056140422821044,1,0.0123560428619384,0.0123560428619384,1,0.0275900363922119,0.0414998531341552,4,0.0010209083557128,0.006742000579834,-9.05990600579996e-06,0.0032551288604736003,0.006742000579834,0.013909816741943297,0.0026967146936310556,0.017808897269151316,-2.393161101291854e-05,0.00859837592530306,0.017808897269151316,0.03674258025591693,1.0,0.003772713921286836,0.004810646970197288,0.00049149990081785,0.0016608238220214983,0.0049985647201538,0.00450706481933595,2.884864807130012e-05,0.0092380046844482,0.01223599910736085,4.5623026126901385,1.2751157576656178,1.4036194901626184,0.8895871981115153,0.00371569395065305,0.5,0.0023589134216308,1,0.09090909090909091,0.0152339935302735,0.0152339935302735,0.0152339935302735,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 2, 3, 4)]",(),0,1,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6",0.4367520809173584,1.3541231155395508,"2,2,2",0,0,0.0,0.0,1,2.408027648925781e-05,0.0012400150299072,3,0.0012340545654296,0.0012450218200683,2,0.0050790309906005,0.0050790309906005,1,0.0117568969726562,0.0117568969726562,1,0.0369739532470703,0.0446059703826904,4,0.0012400150299072,0.0066778659820557,-5.9604644776002115e-06,0.0038340091705322,0.0066778659820557,0.007632017135620103,0.002839173719110073,0.015289832089705089,-1.3647249178712081e-05,0.00877845656162464,0.015289832089705089,0.017474483738210794,1.0,0.004055088216608218,0.007324204819023809,2.4557113647428845e-05,0.0017449855804443012,0.0035974979400634497,0.003572940826416021,5.9604644776002115e-06,0.0066778659820557,0.015947461128234898,2.82688891925136,1.8061764449479638,2.4535369961115463,4.712554318155305,0.002204239368438711,0.5,0.0012450218200683,1,0.09090909090909091,0.025217056274414097,0.025217056274414097,0.025217056274414097,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 2, 3, 4)]",(),0,3,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,4,5,6,6,6,6",0.4157910346984863,0.0,,0,0,0.0,0.0,1,2.5987625122070312e-05,0.001209020614624,3,0.0012018680572509,0.0012018680572509,1,0.0029718875885009,0.0029718875885009,1,0.0108530521392822,0.0108530521392822,1,0.0289609432220459,0.0393388271331787,4,0.001209020614624,0.0078811645507813,-7.152557373100001e-06,0.0017700195312499998,0.0078811645507813,0.010377883911132799,0.0029077601817478573,0.018954628390427854,-1.7202288592602116e-05,0.004256993017017651,0.018954628390427854,0.024959373928440744,1.0,0.00393388271331787,0.005579152316092318,0.00030696392059326015,0.001968979835510248,0.004611670970916703,0.004304707050323443,2.410411834711005e-05,0.008903837203979536,0.013505864143371609,3.5220560634498153,1.4182304666086025,1.8162144624077257,2.2756459600812873,0.002881944179534907,0.5454545454545454,0.0029718875885009,1,0.1,0.0181078910827637,0.0181078910827637,0.0181078910827637,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 2, 4)]",(),0,0,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6,6,6,6",0.3934218883514404,1.528770923614502,"2,2,2",0,0,0.0,0.0,1,2.384185791015625e-05,0.0009729862213134,3,0.0009667873382568,0.000978946685791,2,0.0046198368072509,0.0046198368072509,1,0.0111927986145019,0.0111927986145019,1,0.025282859802246,0.0417230129241943,7,0.0009729862213134,0.006572961807250999,-6.198883056599967e-06,0.0036408901214599002,0.006572961807250999,0.0164401531219483,0.002473136981245537,0.016707158401363345,-1.5756324800776105e-05,0.009254416770547155,0.016707158401363345,0.04178759140940947,1.0,0.0029802152088710216,0.004461828289203234,2.1696090698289025e-05,0.0010460615158080725,0.0034416913986205495,0.0034199953079222605,6.0319900512999865e-06,0.009480071067810073,0.011903405189514146,8.062632478632779,1.4971496943985747,1.536014112569242,1.0753239651869517,0.0024798938206263923,0.6,0.0010030269622802995,1,0.07142857142857142,0.0140900611877441,0.0140900611877441,0.0140900611877441,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,"[(2, 2, 3), (3, 2, 3, 4)]",(),0,3,0,0,0,0,0,0,0
HUAWEI-mate40pro,"1,2,2,3,2,3,4,5,6,6,6,6",0.3865790367126465,1.700059175491333,"2,2",0,0,0.0,0.0,1,2.5033950805664062e-05,0.000925064086914,3,0.0009181499481201,0.0019600391387939,2,0.0044910907745361,0.0044910907745361,1,0.0110411643981933,0.0110411643981933,1,0.0232520103454589,0.0381500720977783,4,0.000925064086914,0.0065500736236572005,-6.914138793900101e-06,0.0025310516357421996,0.0065500736236572005,0.014898061752319398,0.0023929494335245666,0.016943685512171288,-1.7885446796846224e-05,0.006547307006777999,0.016943685512171288,0.03853820393109802,1.0,0.0034681883725252998,0.0046179738928041674,0.00044655799865721794,0.0014429092407226979,0.0045405626296997,0.004094004631042482,2.5033950805664062e-05,0.011862039566040102,0.012036442756652851,7.220918704560282,1.3315233766964254,1.1907535825097464,-0.2349425692011886,0.003941535949707033,0.5,0.0019600391387939,1,0.09090909090909091,0.0122108459472656,0.0122108459472656,0.0122108459472656,0,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 2, 3, 4)]",(),0,2,0,0,0,0,0,0,0
HUAWEI-mate50pro,"3,2,2,3,4,5,6,6,6",0.1610529422760009,1.7533929347991943,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,0,0.0292890071868896,0.0302820205688476,2,0.0,0.0319139957427978,2,0.0456271171569824,0.0456271171569824,1,0.0631170272827148,0.0631170272827148,1,0.1541860103607177,0.1610529422760009,3,0.0302820205688476,0.0174899101257324,-0.0302820205688476,0.013713121414184598,0.0174899101257324,0.006866931915283203,0.1880252551794581,0.10859727167082397,-0.1880252551794581,0.08514666804834924,0.10859727167082397,0.042637730290671444,1.0,0.02013161778450011,0.03031728601823488,0.0019710063934326606,0.009248018264770494,0.0204396843910217,0.018468677997589042,0.0014402866363525419,0.04782299995422358,0.0694459915161132,4.171161927350539,1.5059537858689627,1.8338802912197785,1.9751374558956973,0.002619981765747068,0.6666666666666666,0.009491920471191406,1,0.125,0.09106898307800289,0.09106898307800289,0.09106898307800289,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"[(3, 2, 2, 3, 4)]","(1,)",2,6,1,1,1,0,0,0,0
HUAWEI-mate50pro,"1,2,1,2,2,3,3,4,5,6,6,6,6,6,6",0.0708351135253906,1.546670913696289,"1,2,2,2",0,0,0.0,0.0013689994812011,2,5.793571472167969e-05,0.0026168823242187,3,0.0059130191802978,0.0082480907440185,2,0.0102970600128173,0.0102970600128173,1,0.0182709693908691,0.0182709693908691,1,0.0305390357971191,0.0708351135253906,6,0.0026168823242187,0.0079739093780518,0.0032961368560791003,0.0020489692687988004,0.0079739093780518,0.0402960777282715,0.03694329258441419,0.11257000915504399,0.046532527330497064,0.028925898002046042,0.11257000915504399,0.5688715062738978,1.0,0.005059650966099329,0.0056716428367370566,0.0014890432357787652,0.0028156042098998997,0.007323145866394076,0.005834102630615311,0.00040233135223388585,0.011328506469726543,0.015061354637145993,3.0234726279690043,1.1209553533906182,1.5425196259704341,1.6587591925591605,0.006262438637869699,0.6666666666666666,0.009023904800415,1,0.07142857142857142,0.020248889923095703,0.020248889923095703,0.020248889923095703,0,2,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,"[(2, 1, 2, 2, 3), (3, 3, 4)]",(),1,3,0,0,0,0,0,0,0
HUAWEI-mate50pro,"1,3,2,2,2,3,4,5,6,6,6,6,6",0.2010631561279297,1.7652111053466797,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,0.0305020809173584,0.0314600467681884,3,0.0021560192108154,0.0314860343933105,2,0.0448119640350341,0.0448119640350341,1,0.0725159645080566,0.0725159645080566,1,0.1752259731292724,0.2010631561279297,5,0.0314600467681884,0.027704000473022496,-0.029304027557373,0.013325929641723605,0.027704000473022496,0.025837182998657282,0.15646848171512556,0.13778755395342235,-0.14574538727885003,0.0662773324479437,0.13778755395342235,0.12850282217900705,1.0,0.01675526301066081,0.028936284472575496,0.0018277168273926163,0.0042035579681396484,0.018404066562652595,0.01657634973525998,0.00011668205261232836,0.028281855583190945,0.06180983781814571,5.728075548749368,1.726996732558857,2.407392736170896,4.777338266229647,0.004465858141581214,0.6923076923076923,0.008539915084838789,1,0.08333333333333333,0.1027100086212158,0.1027100086212158,0.1027100086212158,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,"[(1, 3, 2), (2, 2, 2, 3)]",(),2,6,1,0,0,0,0,0,0
HUAWEI-mate50pro,"1,2,2,2,3,3,4,5,6,6,6,6",0.0621359348297119,2.0037310123443604,"1,2,2,2,1,2",0,0,0.0,0.0,1,2.694129943847656e-05,0.0011229515075683,3,0.0058579444885253,0.0058889389038085,2,0.0097918510437011,0.0097918510437011,1,0.0164690017700195,0.0164690017700195,1,0.020737886428833,0.0621359348297119,4,0.0011229515075683,0.006677150726318399,0.004734992980957,0.0039029121398926007,0.006677150726318399,0.0413980484008789,0.018072497189361214,0.10746037288434819,0.07620377795769222,0.06281247961568162,0.10746037288434819,0.6662497074250721,1.0,0.005648721348155627,0.008551525611593919,0.0005484819412231116,0.0039029121398926007,0.0057060718536377,0.005157589912414588,3.004074096679991e-05,0.0108721256256104,0.02010810375213625,1.7856444715943762,1.5138869638853916,2.1335407075488857,3.5788345635246586,0.007087508837381987,0.6666666666666666,0.0023357868194578964,1,0.09090909090909091,0.029344081878662102,0.029344081878662102,0.029344081878662102,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,4,1,0,0,0,0,0,0
HUAWEI-mate50pro,"1,2,3,3,5,6,6,6,6,6",0.0760998725891113,1.4893670082092283,"2,1,2,2,2",0,0,0.0,0.0,1,0.0035269260406494,0.0035269260406494,1,0.0114409923553466,0.0114500522613525,2,0.0,0.0,0,0.0222640037536621,0.0222640037536621,1,0.0389699935913085,0.0760998725891113,5,0.0035269260406494,0.0222640037536621,0.0079140663146972,-0.0114500522613525,0.0222640037536621,0.037129878997802804,0.046346017682479645,0.2925629570219245,0.10399578928900308,-0.15046085981214669,0.2925629570219245,0.48790987073367986,1.0,0.008455541398790144,0.00803861979703638,0.0018289089202880998,0.0079140663146972,0.0108139514923096,0.0089850425720215,0.0009537696838379042,0.01820960044860834,0.021216821670532217,1.300915828161728,0.9506925006820476,0.7915926709604427,-0.41061601158705585,0.007427787780761741,0.8,0.006554841995239305,1,0.1111111111111111,0.024224042892456103,0.024224042892456103,0.024224042892456103,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,"[(3, 3, 5, 5)]","(4,)",1,4,1,1,0,0,0,1,0
HUAWEI-mate50pro,"1,1,1,2,2,3,4,5,6,6",0.0657949447631836,1.532784938812256,"1,2,2,2,1,2,2,2",0,0,0.0,0.0025999546051025,3,0.0026049613952636,0.0053629875183105,2,0.008599042892456,0.008599042892456,1,0.0117979049682617,0.0117979049682617,1,0.0196230411529541,0.0196230411529541,1,0.0551700592041015,0.0657949447631836,2,0.0053629875183105,0.007825136184692402,0.003236055374145499,0.0031988620758057005,0.007825136184692402,0.010624885559082094,0.08151063182154122,0.118932179559653,0.049183951529909564,0.04861866040498091,0.118932179559653,0.16148483135481534,1.0,0.007310549418131511,0.011115973758301088,0.0015380382537842,0.0031988620758057005,0.007825136184692402,0.006287097930908201,0.00085053443908686,0.015609312057495158,0.02557816505432127,3.8796452262055174,1.520538761523371,2.0745036449748966,2.915568462549026,0.0039957165718078735,0.5,0.0053629875183105,1,0.1111111111111111,0.0355470180511474,0.0355470180511474,0.0355470180511474,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,"[(1, 1, 1, 2), (2, 2, 3)]",(),2,6,1,0,0,0,0,0,0
HUAWEI-mate50pro,"1,2,2,2,3,3,4,5,6,6,6,6",0.0634770393371582,1.654695987701416,"1,2,2,2,1,2,2",0,0,0.0,0.0,1,2.5987625122070312e-05,0.0010349750518798,3,0.0078489780426025,0.0078530311584472,2,0.01214599609375,0.01214599609375,1,0.0186750888824462,0.0186750888824462,1,0.0294051170349121,0.0634770393371582,4,0.0010349750518798,0.006529092788696199,0.0068140029907227,0.0042929649353028,0.006529092788696199,0.03407192230224611,0.01630471525904873,0.10285755064940777,0.10734594842286409,0.06763020109524522,0.10285755064940777,0.5367597899655203,1.0,0.0057706399397416544,0.006751156079779582,0.0005075931549072,0.0042929649353028,0.0087720155715943,0.0082644224166871,1.978874206539998e-05,0.010761976242065506,0.016343951225280803,1.5068865933577489,1.1699146282347714,1.259723256053109,0.8935922710147408,0.005847493807474756,0.6666666666666666,0.0024230480194089945,1,0.09090909090909091,0.021925926208496104,0.021925926208496104,0.021925926208496104,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4)]",(),2,5,1,0,0,0,0,0,0
HUAWEI-mate50pro,"1,2,2,2,3,3,4,4,6,6,6,6",0.0654621124267578,1.8598721027374268,"1,2,2,2,1",0,0,0.0,0.0,1,2.5033950805664062e-05,0.0011770725250244,3,0.0061480998992919,0.0061750411987304,2,0.0084450244903564,0.0084710121154785,2,0.0,0.0,0,0.0241100788116455,0.0654621124267578,4,0.0011770725250244,-0.0084450244903564,0.0049710273742675,0.002269983291626,-0.0084710121154785,0.0413520336151123,0.01798097374785096,-0.12900629352291534,0.07593747268436117,0.034676291483348755,-0.12940328079018656,0.6316941522682906,1.0,0.005951101129705255,0.008159703865280133,2.7418136596699962e-05,0.002269983291626,0.0078740119934082,0.0078465938568115,2.5987625122099803e-05,0.015639066696167,0.02062153816223145,5.889507404684314,1.3711250552524665,1.4516762572411022,1.061376206533538,0.006079571587698804,0.6666666666666666,0.0012300014495849998,1,0.09090909090909091,0.0256040096282959,0.0256040096282959,0.0256040096282959,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"[(2, 2, 2, 3), (3, 3, 4), (4, 4, 4)]","(5,)",2,3,1,1,0,0,0,0,1
HUAWEI-mate50pro,"1,3,2,2,2,3,4,5,6,6,6,6",0.1552200317382812,1.8249199390411377,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,0.0430600643157959,0.0440549850463867,3,0.015273094177246,0.0440828800201416,2,0.0569598674774169,0.0569598674774169,1,0.0721909999847412,0.0721909999847412,1,0.127608060836792,0.1552200317382812,4,0.0440549850463867,0.015231132507324295,-0.028781890869140698,0.0128769874572753,0.015231132507324295,0.027611970901489202,0.2838228065863848,0.09812607520275304,-0.18542639469157093,0.08295957237650473,0.09812607520275304,0.1778892233964116,1.0,0.01411091197620738,0.016285277812144623,0.002211928367614805,0.0128769874572753,0.016493558883666902,0.014281630516052097,2.789497375490363e-05,0.0277869701385499,0.04160201549530035,1.1578781707091503,1.1540910920288832,1.5435728991050832,1.802973172668322,0.005721378326416,0.5833333333333334,0.010920763015747098,1,0.09090909090909091,0.055417060852050795,0.055417060852050795,0.055417060852050795,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(1, 3, 2), (2, 2, 2, 3)]",(),2,6,1,0,0,0,0,0,0
HUAWEI-mate50pro,"1,3,2,2,2,3,4,5,6,6,6",0.1205759048461914,1.8159558773040767,"1,2,2,2,1,2,2,2",0,0,0.0,0.0,1,0.041841983795166,0.0431880950927734,3,0.0132520198822021,0.0432219505310058,2,0.0573470592498779,0.0573470592498779,1,0.0685930252075195,0.0685930252075195,1,0.0916268825531005,0.1205759048461914,3,0.0431880950927734,0.011245965957641602,-0.029936075210571303,0.014125108718872105,0.011245965957641602,0.028949022293090904,0.3581818038012225,0.09326876685675417,-0.24827576661156514,0.11714702648833798,0.09326876685675417,0.2400896126802345,1.0,0.01205759048461914,0.009674646705047668,0.0037071108818054043,0.01224899291992185,0.017087697982788128,0.013380587100982723,3.3259391784644374e-05,0.023589468002319286,0.02608971595764159,0.9258291809405167,0.8023698198565299,0.17454734138955796,-0.9468279105609652,0.007573783397674576,0.7272727272727273,0.0234997272491455,1,0.1,0.028589963912963902,0.028589963912963902,0.028589963912963902,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,"[(1, 3, 2), (2, 2, 2, 3)]",(),2,6,1,0,0,0,0,0,0
HUAWEI-MateBook,"1,2,2,3,3,5,6,6,6,6",0.0342271327972412,0.0,,0,0,0.0,0.0,1,2.9087066650390625e-05,0.0014140605926513,2,0.0014340877532958,0.002835988998413,2,0.0,0.0,0,0.009031057357788,0.009031057357788,1,0.0239119529724121,0.0342271327972412,4,0.0014140605926513,0.009031057357788,2.0027160644500025e-05,-0.002835988998413,0.009031057357788,0.010315179824829098,0.041314024199107825,0.26385667216962816,0.0005851252795008956,-0.08285791904373564,0.26385667216962816,0.3013743478291156,1.0,0.0038030147552490217,0.004632269897625206,0.0013849735260009093,0.0022430419921875,0.004543066024780201,0.0031580924987792912,2.7275085449212504e-05,0.007932233810424821,0.011406564712524457,2.5363732993197354,1.218052044429127,1.645798320907535,1.7565311998539066,0.0026204109191894412,0.5,0.002835988998413,1,0.1111111111111111,0.0148808956146241,0.0148808956146241,0.0148808956146241,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,"[(2, 2, 3), (3, 3, 5, 5)]","(4,)",0,0,0,1,0,0,0,1,0
