Time,Dst,Type
0.0,0,1
2.288818359375e-05,0,2
0.0013089179992675781,0,2
0.0013430118560791016,0,2
0.008147954940795898,0,3
0.014276981353759766,0,4
0.023546934127807617,0,5
0.04781985282897949,0,6
0.0478520393371582,0,6
0.061141014099121094,0,6
0.06297802925109863,0,6
0.06884384155273438,0,6
1.9086649417877197,1,1
1.9095690250396729,0,2
1.9095828533172607,0,2
1.9108860492706299,0,2
1.9296088218688965,1,1
1.9296228885650635,0,2
1.930534839630127,0,2
1.9318609237670898,0,2
10.966740846633911,1,1
10.966768026351929,0,2
10.968034982681274,0,2
10.969007015228271,0,2
10.983768939971924,1,1
10.985064029693604,0,2
10.985102891921997,0,2
10.98602294921875,0,2
