Time,Dst,Type
0.0,0,1
8.106231689453125e-06,0,2
0.0012171268463134766,0,2
0.0012431144714355469,0,3
0.0012500286102294922,0,2
0.0012569427490234375,0,3
0.00450897216796875,0,4
0.01137399673461914,0,5
0.028975963592529297,0,6
0.04551410675048828,0,6
0.04721713066101074,0,6
0.05346512794494629,0,6
12.421606063842773,1,1
12.421641111373901,0,2
12.422654151916504,0,2
12.422685146331787,0,2
12.449934005737305,1,1
12.449975967407227,0,2
22.316380977630615,1,1
22.316416025161743,0,2
22.317310094833374,0,2
