Time,Dst,Type
0.0,0,1
2.2172927856445312e-05,0,2
0.0009732246398925781,0,2
0.0031740665435791016,0,3
0.0031960010528564453,0,3
0.00555419921875,0,4
0.029853105545043945,0,6
0.05587911605834961,0,6
0.06505417823791504,0,6
1.9810261726379395,0,2
1.9810621738433838,0,2
1.9820621013641357,0,2
2.0005950927734375,0,2
2.0006051063537598,0,2
11.050209999084473,1,1
11.053932189941406,0,2
11.055488109588623,0,2
11.07195520401001,1,1
11.071991205215454,0,2
11.0731520652771,0,2
21.167235136032104,1,1
21.16789412498474,0,2
21.186569213867188,1,1
21.187647104263306,0,2
21.18767809867859,0,2
