Time,Dst,Type
0.0,0,3
0.0026199817657470703,0,4
0.008999824523925781,0,5
0.024369001388549805,0,6
0.027186870574951172,0,6
0.028384923934936523,0,6
0.0310819149017334,0,6
9.917189836502075,1,1
9.918470859527588,0,2
9.91849684715271,0,2
9.919251918792725,0,2
9.942317008972168,1,1
9.942348957061768,0,2
9.943166971206665,0,2
9.943197011947632,0,2
19.940833806991577,1,1
19.940874814987183,0,2
19.9421808719635,0,2
19.942189931869507,0,2
19.964605808258057,1,1
19.96463394165039,0,2
19.96592092514038,0,2
19.965938806533813,0,2
