Rank,Feature_Name,Importance_Score,Feature_Type
193,seq_range_2_2_2_1_2_2_2,5.754412204641101e-05,Sequence
194,seq_1_2_2_2_3_3_3_4_5_6_6_6_6_6,5.449666604673716e-05,Sequence
195,seq_range_1_2_2_1,5.448029722705366e-05,Sequence
196,seq_range_1_1_1_1_2_1_1_1_2_1,5.447262886896934e-05,Sequence
197,seq_1_2_2_3_3_5_6_6_6_6,5.362859406367108e-05,Sequence
198,ex_3_3_3_3_3_3_3_4,5.1027307288557316e-05,Excess
199,seq_range_1_1_1_2_2_1_1_1_2_1,4.93386639017055e-05,Sequence
200,seq_1_2_3_3_4_5_6_6_6_6_6_6,4.269436976089639e-05,Sequence
201,ex_3_2_2_3_5_5,4.1781121435433966e-05,Excess
202,ex_1_1_1_1_3_2,4.086200584610075e-05,Excess
203,seq_1_1_1_2_2_2_3_3_3_4_4_5_6_6_6_6_6,3.974002172850563e-05,Sequence
204,seq_range_2_2_2_2_2_2,3.937678595947233e-05,Sequence
205,seq_1_2_3_2_3_4_5_6_6_6_6,3.895500445998337e-05,Sequence
206,seq_1_1_2_2_2_3_3_5_6_6_6,3.6978520086696336e-05,Sequence
207,ex_3_3_2_4,1.6575366265150224e-05,Excess
208,seq_1_2_2_2_3_4_6_6_6_6,3.2838895107932334e-19,Sequence
209,seq_range_1_1_2_2_1_1_2_2_1_1,2.218813947678146e-19,Sequence
210,seq_range_2_2_1_1_2_1_2_1_1_2,1.4155734564963976e-19,Sequence
211,seq_1_2_2_3_2_3_4_5_6_6_6_6_6_6_6,1.4039938099624998e-19,Sequence
212,ex_3_2_3_3_4,7.767491669314919e-20,Excess
213,lk_elem_2,0.0,Numeric
214,Trans_1_5,0.0,Numeric
215,Trans_1_4,0.0,Numeric
216,seq_range_2_2_1_2_2_2,0.0,Sequence
217,seq_range_2_2_1_2_2,0.0,Sequence
218,seq_range_2_2_1_2_1_1_2_2,0.0,Sequence
219,Trans_1_6,0.0,Numeric
220,Trans_2_6,0.0,Numeric
221,seq_range_2_2_1_1_2_2_1,0.0,Sequence
222,A_Silence_Count,0.0,Numeric
223,Trans_5_4,0.0,Numeric
224,First_Stage_Time_Diff_Ratio,0.0,Numeric
225,Trans_4_3,0.0,Numeric
226,Trans_5_3,0.0,Numeric
227,Trans_5_2,0.0,Numeric
228,Type_1_First_Occurrence_Time,0.0,Numeric
229,Dst_One_Count,0.0,Numeric
230,Dst_One_Exist,0.0,Numeric
231,Trans_6_2,0.0,Numeric
232,Trans_4_2,0.0,Numeric
233,Trans_6_5,0.0,Numeric
234,Trans_4_1,0.0,Numeric
235,seq_range_1,0.0,Sequence
236,Trans_6_3,0.0,Numeric
237,Trans_6_4,0.0,Numeric
238,Trans_3_1,0.0,Numeric
239,seq_range_4_1_2_1_2_2_1_2_2_1,0.0,Sequence
240,Trans_5_1,0.0,Numeric
241,ex_1_1_1_1_1_2,0.0,Excess
242,seq_range_2_1_2_2_1_1_2_2_1,0.0,Sequence
243,seq_1_2_2_2_3_3_4_5_6_6,0.0,Sequence
244,seq_1_2_2_2_3_3_5_6_6_6_6,0.0,Sequence
245,seq_1_2_2_2_3_3_5_6_6_6_6_6_6,0.0,Sequence
246,seq_1_2_2_2_3_4_5_6_6_6_6_6,0.0,Sequence
247,seq_1_2_2_3_2_3_4_6_6_6_6,0.0,Sequence
248,seq_1_2_2_3_2_4_5_6_6_6_6,0.0,Sequence
249,seq_1_2_2_3_3_3_3_3_3_3_4_6_6_6_1_2_3_3_6_6_6_6,0.0,Sequence
250,seq_1_2_2_3_3_4_4_5_6_6_6_6,0.0,Sequence
251,seq_1_2_2_3_3_4_5_5_6_6_6_6,0.0,Sequence
252,seq_1_2_2_3_3_4_5_6_6,0.0,Sequence
253,seq_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
254,seq_1_2_2_3_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
255,seq_1_2_2_3_3_4_6_6_6,0.0,Sequence
256,seq_1_2_2_3_3_4_6_6_6_6,0.0,Sequence
257,seq_1_2_2_3_3_5_6_6_6_6_6,0.0,Sequence
258,seq_1_2_2_3_4_4_5_6_6_6_6_6,0.0,Sequence
259,seq_1_2_2_3_5_6_6_6,0.0,Sequence
260,seq_1_2_2_3_5_6_6_6_6,0.0,Sequence
261,seq_1_2_2_4_5_6_6_6_6,0.0,Sequence
262,seq_1_2_3_2_2_3_4_5_5_6_6,0.0,Sequence
263,seq_1_2_3_2_2_3_6_6_6_6_6,0.0,Sequence
264,seq_1_2_3_2_4_5_6_6_6,0.0,Sequence
265,seq_1_2_3_3_3_2_3_2_3_4_5_6_6_6_6,0.0,Sequence
266,seq_1_2_3_3_3_4_5_6_6_6_6,0.0,Sequence
267,seq_1_2_4_4_6_6_6,0.0,Sequence
268,seq_1_2_4_5_6_6_6_6,0.0,Sequence
269,seq_1_2_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
270,seq_1_2_2_2_3_3_4_5_5_6_6_6_6_6,0.0,Sequence
271,seq_1_3_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
272,seq_1_2_2_2_3_3_4_5_5_6_6_6_6,0.0,Sequence
273,ex_1_1_1_3_2,0.0,Excess
274,ex_1_5_5,0.0,Excess
275,ex_2_2_4_4,0.0,Excess
276,ex_2_2_4_5_5,0.0,Excess
277,ex_2_4_4_4,0.0,Excess
278,ex_2_4_5_5,0.0,Excess
279,ex_3_2_2_3_3,0.0,Excess
280,ex_3_2_3_3,0.0,Excess
281,ex_3_2_3_5_5,0.0,Excess
282,ex_3_3_2_2_2_3_4,0.0,Excess
283,ex_3_3_3,0.0,Excess
284,ex_3_3_3_2_3_2_3_4,0.0,Excess
285,ex_3_5_5,0.0,Excess
286,ex_4_4_4_4_4_5,0.0,Excess
287,ex_4_4_4_4_5,0.0,Excess
288,ex_5_5_5,0.0,Excess
289,seq_1_1_1_1_1_2_2_2_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
290,seq_1_1_1_3_2_2_2_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
291,seq_1_1_1_3_2_2_2_3_6_6_6_6,0.0,Sequence
292,seq_1_1_1_3_2_3_2_2_3_4_5_6_6_6_6_6,0.0,Sequence
293,seq_1_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
294,seq_1_1_2_3_2_2_3_4_6_6_6_6_6,0.0,Sequence
295,seq_1_1_2_3_3_4_5_6_6_6_6,0.0,Sequence
296,seq_1_2_2_2_3_3_3_4_6_6_6_6,0.0,Sequence
297,seq_1_2_2_2_3_3_4_4_6_6_6_6,0.0,Sequence
298,seq_1_3_2_2_2_3_4_5_6_6_6,0.0,Sequence
299,seq_1_3_2_2_3_4_5_6_6_6_6,0.0,Sequence
300,seq_range_2_1_2_1_2_1_2_2_1,0.0,Sequence
301,seq_range_1_1_2_1_1_2_1_1_1_2_1,0.0,Sequence
302,seq_range_1_1_2_1_2_1_1_2_2_1,0.0,Sequence
303,seq_range_1_1_2_1_2_1_2_2_1,0.0,Sequence
304,seq_range_1_1_2_2_1_1_2_2,0.0,Sequence
305,seq_range_1_1_2_2_1_1_2_2_1_1_1,0.0,Sequence
306,seq_range_1_1_2_2_1_1_2_2_1_1_1_1,0.0,Sequence
307,seq_range_1_1_2_2_1_1_2_2_1_1_2_2,0.0,Sequence
308,seq_range_1_1_2_2_1_1_2_2_2,0.0,Sequence
309,seq_range_1_1_2_2_1_1_2_2_2_1_1_1_1,0.0,Sequence
310,seq_range_1_1_2_2_1_2_1_2_2,0.0,Sequence
311,seq_range_1_1_2_2_2_1,0.0,Sequence
312,seq_range_1_1_2_2_2_1_1_2_2,0.0,Sequence
313,seq_range_1_2_1_1_2_1_2_1_2_1_2_2_1,0.0,Sequence
314,seq_range_1_2_1_1_2_1_2_1_2_2_1,0.0,Sequence
315,seq_range_1_2_1_1_2_1_2_2_2,0.0,Sequence
316,seq_range_1_2_1_2_1_2,0.0,Sequence
317,seq_range_1_2_1_2_2_1_2_1_2_1_2,0.0,Sequence
318,seq_range_1_2_1_2_2_1_2_1_2_2,0.0,Sequence
319,seq_range_1_2_2_1_2_1_2_1_2,0.0,Sequence
320,seq_range_1_2_2_2_2_2,0.0,Sequence
321,seq_range_1_2_2_2_2_2_2,0.0,Sequence
322,seq_range_2_1_1_2_2_1_1_1_2_1_2,0.0,Sequence
323,seq_range_2_1_2_1_1_2_1_2_1_1_2,0.0,Sequence
