Rank,Feature_Name,Importance_Score,Feature_Type
129,ex_1_1_1_3_2,0.00031278780921103,Excess
130,seq_1_1_1_1_3_2_2_2_3_4_5_6_6_6_6,0.0003080949239484886,Sequence
131,ex_3_2_4,0.0003075139818165867,Excess
132,seq_range_1_2_2_1_2_2_2,0.00030715627252142784,Sequence
133,seq_2_2_2_3_3_4_6,0.00030653035780639227,Sequence
134,seq_2_2_2_3_3_5_6_6_6_6,0.00030577307039026346,Sequence
135,seq_1_2_3_2_3_4_5_6_6_6_6,0.0002907299027321478,Sequence
136,seq_1_1_1_1_1_2_2_2_3_4_4_4_4_4_5_6_6_6_6,0.00027898380657042575,Sequence
137,seq_1_1_2_3_3_4_5_6_6_6_6,0.00027760621088971445,Sequence
138,Trans_2_1,0.0002775789652449439,Numeric
139,seq_1_2_2_3_4_5_6_6_6_6,0.00027532321620837716,Sequence
140,seq_1_2_2_2_3_3_4_5_6_6_6_6_6_6_6,0.0002748260065442909,Sequence
141,seq_1_1_1_3_2_2_2_3_6_6_6_6,0.00027226995394943074,Sequence
142,ex_3_2_2_3_4,0.0002708646616290261,Excess
143,seq_1_2_2_3_3_4_6_6_6,0.0002688932276810756,Sequence
144,seq_1_2_2_3_3_4_6_6_6_6,0.0002650066393162421,Sequence
145,seq_range_1_2_1_2_1_2,0.000264475190744921,Sequence
146,seq_1_2_2_2_3_3_4_5_5_6_6_6_6_6,0.00026046521003777686,Sequence
147,seq_1_2_2_2_3_3_4_5_6_6_6_6_6,0.0002581298761349713,Sequence
148,ex_2_2_4_5_5,0.00025224652696469006,Excess
149,seq_1_2_2_2_3_4_4_4_4_4_4_4_5_6_6_6_6,0.00025103776567160177,Sequence
150,seq_2_2_2_3_4_5_6_6_6,0.00023807108060496437,Sequence
151,seq_2_2_2_3_3_3_4_5_6_6_6_6,0.00023141716253697377,Sequence
152,seq_range_1_1,0.0002299628610965306,Sequence
153,seq_1_2_2_2_4_6_6,0.00022590674907188755,Sequence
154,seq_1_2_3_2_2_3_5_6_6_6_6,0.00022585447697726364,Sequence
155,seq_range_1_2_1_2_2_1_2_1_2,0.00022123800035239816,Sequence
156,seq_range_1_2_2_2_1,0.00021638654726700846,Sequence
157,ex_3_2_2_3_3,0.00021610289795526486,Excess
158,seq_2_3_2_3_4_4_5_6_6_6_6_6_6_6_6,0.00021109108466025965,Sequence
159,seq_1_2_2_3_4_4_5_6_6_6_6_6,0.00020983626920895938,Sequence
160,seq_range_2,0.00020656784480024018,Sequence
161,seq_3_3_2_2_2_3_4_5_6_6_6,0.00020367129890478782,Sequence
162,seq_2_2_2_3_3_5_6_6_6,0.00019899050322918057,Sequence
163,seq_2_2_3_3_5_6_6_6_6,0.00019876008219272802,Sequence
164,seq_1_2_3_3_4_6_6_6_6_6,0.00018971007603944416,Sequence
165,seq_1_2_2_2_3_3_3_3_4_5_6_6_6_6,0.00018547575077102873,Sequence
166,seq_1_2_2_4_5_6_6_6_6,0.0001831580271165475,Sequence
167,seq_1_1_1_2_2_3_4_5_6_6,0.0001828125550932449,Sequence
168,seq_2_3_3_4_5_6_6_6_6,0.0001824214106781089,Sequence
169,seq_1_2_2_3_2_3_4_5_6_6_6,0.000178176175562315,Sequence
170,seq_2_2_2_3_3_4_4_4_4_4_5_6_6_6_6,0.00017413314098298793,Sequence
171,seq_range_1_1_2_2_1_2_1_2_2,0.0001694328219948535,Sequence
172,seq_1_2_2_3_5_6_6_6,0.00014604095757300394,Sequence
173,seq_1_1_1_3_2_3_2_2_3_4_5_6_6_6_6_6,0.00014531962791346746,Sequence
174,ex_1_1_1_1_2,0.00014152306987721787,Excess
175,ex_4_3_5,0.00013613995283340093,Excess
176,seq_1_3_2_2_2_3_4_5_6_6_6_6_6,0.0001354537846218302,Sequence
177,seq_1_2_2_3_2_3_4_6_6_6_6,0.00013290640049515943,Sequence
178,ex_3_3_2_2_2_3_4,0.00012991880874028972,Excess
179,seq_1_2_2_3_3_4_6_6_6_6_6,0.00012864558059860181,Sequence
180,seq_2_2_2_3_4_5_6_6_6_6,0.00012527167102332275,Sequence
181,ex_3_3_3_3_3_4,0.00012376848499711407,Excess
182,seq_1_3_2_2_3_4_5_6_6_6_6_6_6_6,0.00012000203175340566,Sequence
183,seq_1_2_3_3_4_5_6_6_6_6_6,0.00011990031863186406,Sequence
184,seq_range_1_2_1_1_2_2,0.00011888843276571763,Sequence
185,seq_1_1_1_2_2_2_3_3_3_4_4_5_6_6_6_6_6,0.00011591181159945201,Sequence
186,ex_1_1_1_1_3_2,0.00011392149150916783,Excess
187,seq_1_2_2_3_2_3_5_6_6_6_6,0.00010759785352127131,Sequence
188,ex_3_2_2_3_5_5,0.00010440972544288244,Excess
189,seq_1_2_3_2_3_3_4_5_6_6_6_6_6_6_6_6_6,0.00010384454308087952,Sequence
190,ex_3_2_3_5_5,0.00010243667015355013,Excess
191,seq_1_3_2_2_3_4_5_6_6_6_6,9.329545509632156e-05,Sequence
192,ex_5_5_5,9.025675798376408e-05,Excess
193,ex_3_3_3_3_4,8.596410033574989e-05,Excess
194,seq_1_2_2_3_2_3_4_5_6_6_6_6_6,8.59260442059822e-05,Sequence
195,seq_1_2_3_2_2_3_4_5_6_6_6_6_6,8.460684991029656e-05,Sequence
196,seq_1_1_2_2_3_3_3_4_6_6_6_6,8.428858475077555e-05,Sequence
197,seq_1_2_2_2_3_3_4_6_6_6_6,8.39083084697491e-05,Sequence
198,ex_4_4_4_4_4_5,8.224171127760746e-05,Excess
199,ex_4_4_4_4_4_4_4_5,8.084983832215108e-05,Excess
200,seq_range_2_2_1_2_2_2,6.701758407337282e-05,Sequence
201,seq_1_2_3_3_4_5_6_6_6,6.677898677595026e-05,Sequence
202,seq_1_2_2_2_3_3_3_3_3_4_3_5_6_6_6_6_6_6,6.42159993914573e-05,Sequence
203,seq_range_1_2_1_2_2_1_2_1_2_1_2,5.708188018364179e-05,Sequence
204,seq_2_3_2_2_3_4_5_6_6_6_6,4.7865444499615524e-05,Sequence
205,seq_1_2_2_2_3_3_4_4_5_6_6_6_6,4.781850498447846e-05,Sequence
206,seq_1_1_1_1_2_2_2_3_3_4_5_6_6_6,4.5405304917357e-05,Sequence
207,ex_1_1_1_1_1_1_1_1_2,3.53597583664657e-05,Excess
208,ex_1_1_1_1_1_2,3.1896435339377666e-05,Excess
209,seq_range_1_2_2_2_2_2,2.9783496126190168e-05,Sequence
210,seq_1_2_3_3_4_5_6_6_6_6_6_6,2.3699885947635056e-05,Sequence
211,seq_1_1_1_3_2_2_2_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
212,seq_1_2_2_2_3_3_3_3_3_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
213,seq_1_2_2_2_3_3_3_4_5_6_6_6_6,0.0,Sequence
214,seq_1_1_1_2_2_2_3_3_4_5_6_6_6_6,0.0,Sequence
215,seq_1_2_2_2_3_3_3_3_4_4_5_6_6_6_6,0.0,Sequence
216,seq_1_1_1_2_2_2_3_3_4_5_6_6_6_6_6,0.0,Sequence
217,Trans_3_1,0.0,Numeric
218,seq_1_2_2_2_3_3_3_3_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
219,Trans_2_6,0.0,Numeric
220,seq_1_1_1_2_2_2_3_3_4_6_6_6,0.0,Sequence
221,Trans_2_5,0.0,Numeric
222,seq_1_1_3_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
223,seq_1_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
224,seq_1_1_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
225,seq_1_1_2_2_2_3_3_5_6_6_6,0.0,Sequence
226,Trans_1_4,0.0,Numeric
227,Trans_1_5,0.0,Numeric
228,seq_1_1_1_1_1_2_2_2_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
229,Trans_1_6,0.0,Numeric
230,Trans_6_2,0.0,Numeric
231,Trans_4_1,0.0,Numeric
232,ex_2_4_5_5,0.0,Excess
233,ex_3_3_3_3_3_3_3_3_3_4,0.0,Excess
234,ex_3_3_3_3_2_5_5_5_5,0.0,Excess
235,ex_3_3_3_2_3_2_3_4,0.0,Excess
236,ex_3_3_3,0.0,Excess
237,ex_3_2_3_3,0.0,Excess
238,ex_3_2_2_2_3_4,0.0,Excess
239,ex_2_4_4_4,0.0,Excess
240,ex_3_3_3_3_3_3_3_4,0.0,Excess
241,ex_2_2_4_4,0.0,Excess
242,ex_2_2_2_5_5,0.0,Excess
243,ex_2_2_2_4_5_5_5,0.0,Excess
244,ex_1_5_5,0.0,Excess
245,ex_1_1_3_2,0.0,Excess
246,lk_elem_2,0.0,Numeric
247,ex_3_3_3_3_3_3_3_3_4,0.0,Excess
248,ex_4_1_2_3_3_3,0.0,Excess
249,Trans_4_2,0.0,Numeric
250,Trans_5_4,0.0,Numeric
251,Trans_4_3,0.0,Numeric
252,seq_1_1_1_1_1_1_1_1_2_2_2_3_3_4_5_5_6_6_6_6,0.0,Sequence
253,ex_4_4_4_5,0.0,Excess
254,Trans_5_1,0.0,Numeric
255,Trans_5_2,0.0,Numeric
256,Trans_5_3,0.0,Numeric
257,ex_4_4_4_4_5,0.0,Excess
258,Type_1_First_Occurrence_Time,0.0,Numeric
259,Trans_6_1,0.0,Numeric
260,First_Stage_Time_Diff_Ratio,0.0,Numeric
261,Trans_6_3,0.0,Numeric
262,Trans_6_4,0.0,Numeric
263,Trans_6_5,0.0,Numeric
264,ex_4_4_4,0.0,Excess
265,seq_1_2_2_2_3_3_3_4_5_6_6_6_6_6,0.0,Sequence
266,seq_1_2_3_3_2_4_5_6_6_6_6,0.0,Sequence
267,seq_1_2_2_2_3_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
268,seq_2_2_3_4_6_6_6,0.0,Sequence
269,seq_2_3_3_5_6,0.0,Sequence
270,seq_2_3_3_5_6_6_6,0.0,Sequence
271,seq_2_3_3_6_6_6_6,0.0,Sequence
272,seq_3_2_2_2_3_4_6_6_6_6_6,0.0,Sequence
273,seq_3_2_2_3_4_5_6_6_6,0.0,Sequence
274,seq_range_1_1_1,0.0,Sequence
275,seq_range_1_1_1_2_2,0.0,Sequence
276,seq_1_2_3_2_2_3_4_5_5_6_6,0.0,Sequence
277,seq_range_1_1_2_2_2_1,0.0,Sequence
278,seq_1_2_3_2_2_3_4_4_5_6_6_6_6,0.0,Sequence
279,seq_range_1_2_1_1_2,0.0,Sequence
280,seq_range_1_2_1_1_2_1_2_2_2,0.0,Sequence
281,seq_range_1_2_1_2,0.0,Sequence
282,seq_range_1_2_1_2_1_2_2_2,0.0,Sequence
283,seq_range_1_2_1_2_2_2,0.0,Sequence
284,seq_2_3_2_3_6_6_6,0.0,Sequence
285,seq_2_2_3_4_5_6_6_6,0.0,Sequence
286,seq_range_1_2_2_1,0.0,Sequence
287,seq_2_2_3_3_5_6_6_6,0.0,Sequence
288,seq_1_2_3_3_3_3_2_5_5_5_6_6_6,0.0,Sequence
289,seq_1_2_3_3_4_5_6_6_6_6,0.0,Sequence
290,seq_1_2_3_2_4_5_6_6_6_6,0.0,Sequence
291,seq_1_2_3_4_5_6_6_6,0.0,Sequence
292,seq_1_2_4_4_6_6_6,0.0,Sequence
293,seq_1_2_4_5_6_6_6_6,0.0,Sequence
294,seq_1_3_2_2_2_3_4_5_6_6_6,0.0,Sequence
295,seq_1_3_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
296,seq_1_3_2_2_4_6_6_6_6,0.0,Sequence
297,seq_1_5_6_6_6_6,0.0,Sequence
298,seq_2_2_2_3_3_4_5_6_6_6,0.0,Sequence
299,seq_2_2_2_3_3_4_5_6_6_6_6,0.0,Sequence
300,seq_1_2_3_2_3_4_5_6_6_6_6_6,0.0,Sequence
301,seq_1_2_3_2_2_3_6_6_6_6_6,0.0,Sequence
302,seq_2_2_3_3_4_5_6_6_6_6_6_6_6_6,0.0,Sequence
303,seq_1_2_2_3_3_5_6_6_6_6_6,0.0,Sequence
304,seq_1_2_2_3_3_4_6_6,0.0,Sequence
305,Dst_One_Exist,0.0,Numeric
306,seq_1_2_2_2_5_6_6_6_6_6,0.0,Sequence
307,seq_1_2_2_2_3_6_6_6,0.0,Sequence
308,seq_1_2_2_2_3_4_6_6_6_6,0.0,Sequence
309,seq_1_2_2_2_3_4_5_6_6_6_6_6,0.0,Sequence
310,seq_1_2_2_2_3_4_4_6_6_6_6,0.0,Sequence
311,seq_1_2_2_2_3_4_4_5_6_6_6_6_6,0.0,Sequence
312,seq_1_2_2_2_3_3_5_6_6_6_6_6_6,0.0,Sequence
313,seq_1_2_2_2_3_3_5_6_6_6_6,0.0,Sequence
314,seq_1_2_2_2_3_3_4_4_6_6_6_6,0.0,Sequence
315,A_Silence_Count,0.0,Numeric
316,seq_1_2_2_2_3_3_4_4_5_6_6_6_6_6_6_6_6_6_6,0.0,Sequence
317,seq_1_2_2_2_3_3_4_4_5_6_6_6_6_6_6_6_6,0.0,Sequence
318,seq_1_2_2_2_3_3_4_4_4_5_6_6_6_6_6_6,0.0,Sequence
319,seq_1_2_2_2_3_3_4_4_4_4_4_4_4_5_6_6_6,0.0,Sequence
320,seq_1_2_2_2_3_3_3_4_6_6_6_6,0.0,Sequence
321,Dst_One_Count,0.0,Numeric
322,seq_1_2_3_3_3_2_3_2_3_4_5_6_6_6_6,0.0,Sequence
323,seq_1_2_2_3_2_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
324,seq_1_2_2_3_3_4_5_6_6_6_6_6_6_6,0.0,Sequence
325,seq_range_1,0.0,Sequence
326,seq_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
327,seq_1_2_2_3_3_4_5_6_6_6_6_6,0.0,Sequence
328,seq_1_2_2_3_3_4_5_6_6,0.0,Sequence
329,seq_range_1_2_2_2_2_2_2,0.0,Sequence
330,seq_range_1_2_3_3_6_6_6_6,0.0,Sequence
331,seq_1_2_2_3_3_4_5_5_6_6_6_6,0.0,Sequence
332,seq_1_2_2_3_3_4_4_5_6_6_6_6_6_6,0.0,Sequence
333,seq_range_2_2_1_2_1_1_2_2,0.0,Sequence
334,seq_range_2_2_1_2_2,0.0,Sequence
335,seq_1_2_2_3_3_4_4_4_4_5_6_6_6_6_6_6_6,0.0,Sequence
336,seq_1_2_2_3_3_4_4_4_4_5_6_6_6_6,0.0,Sequence
337,seq_range_2_2_2_1_2_2_2,0.0,Sequence
338,seq_1_2_2_3_3_3_3_3_3_3_4_6_6_6_1_2_3_3_6_6_6_6,0.0,Sequence
339,seq_1_2_2_3_2_4_5_6_6_6_6,0.0,Sequence
340,seq_range_2_2_2_2_2_2_2_2_2,0.0,Sequence
341,seq_1_2_2_2_4_5_5_6,0.0,Sequence
