Rank,Feature_Name,Importance_Score,Feature_Type
41,A_CV,0.012360999399312782,Numeric
42,Type_2_Last_Time,0.012286364759042163,Numeric
43,Probe_Time,0.011705086742618127,Numeric
44,A_Burst_Duration,0.011079127659461976,Numeric
45,Range_1_2,0.01085494783704596,Numeric
46,seq_range_1_2_2_2,0.007115688784515782,Sequence
47,seq_1_2_2_2_3_3_4_5_6_6_6_6,0.006950929328042774,Sequence
48,A_Burst_Rate,0.006905011774637652,Numeric
49,A_Silence_Rate,0.006607911549433322,Numeric
50,Trans_3_2,0.005780059247894106,Numeric
51,ex_2_2_3,0.004922432710174682,Excess
52,ex_3_3_4,0.004767310736899635,Excess
53,seq_range_1_2_2_2_1_2_2_2,0.004522725311441606,Sequence
54,Trans_3_3,0.0040694307062845445,Numeric
55,Type_2_Count,0.003891102141729338,Numeric
56,Trans_6_6,0.00346315843769517,Numeric
57,Trans_2_2,0.003122700105965096,Numeric
58,ex_2_2_2_3,0.002972917500295626,Excess
59,Type_6_Count,0.002505416202176217,Numeric
60,seq_1_2_2_3_3_4_5_6_6_6_6,0.002363684717663174,Sequence
61,Trans_1_2,0.0021526957734527693,Numeric
62,seq_range_1_2_2_1_2_2,0.002006475707938353,Sequence
63,Type_3_Count,0.0018748020599462223,Numeric
64,lk_count,0.0017017400433431383,Numeric
65,Trans_4_5,0.0016516509756739303,Numeric
66,Type_1_Count,0.0016379831465068732,Numeric
67,Trans_2_3,0.001556076929725806,Numeric
68,Type_4_Count,0.0014196851985836738,Numeric
69,lk_elem_4,0.0013410355900495474,Numeric
70,Trans_3_4,0.0013292815737757785,Numeric
71,lk_elem_1,0.001120925540435111,Numeric
72,Trans_1_1,0.0011175747709001266,Numeric
73,seq_1_2_2_3_3_4_5_6_6_6,0.0011140834399786846,Sequence
74,seq_1_2_2_3_2_3_4_5_6_6_6_6,0.0010856484035094264,Sequence
75,ex_3_2_3_4,0.0010855968733568763,Excess
76,Type_1_Last_Time,0.0010367905306132815,Numeric
77,Trans_3_5,0.0010243125361089549,Numeric
78,Trans_4_4,0.0009145690496576257,Numeric
79,ex_3_5_5,0.0009027259672452602,Excess
80,seq_1_2_2_2_3_3_4_5_6_6_6,0.0008812227745147233,Sequence
81,lk_elem_5,0.000834955299372814,Numeric
82,Type_5_Count,0.0008163031789504229,Numeric
83,ex_3_3_5_5,0.0007365573877346415,Excess
84,seq_range_2_2_1_2_1_1_2_2,0.0007278492650081161,Sequence
85,seq_range_2_1_2_1_2_1_2_1_2_1_2_1_2_1_2,0.0006847715390730059,Sequence
86,seq_1_2_3_3_4_5_6_6_6,0.0006603036903095882,Sequence
87,seq_2_2_2_3_3_5_6_6_6_6,0.0006409342709956006,Sequence
88,seq_1_1_2_2_3_3_4_5_6_6_6_6,0.0006085444703412205,Sequence
89,seq_range_1_1_2_2_2_1,0.0005834838574162188,Sequence
90,Trans_1_3,0.0005309500637716717,Numeric
91,seq_3_2_2_3_4_5_6_6_6,0.0005156938572935127,Sequence
92,seq_range_1_1_1_2_2_1_1_2_1_2,0.0005105070712351408,Sequence
93,seq_range_1_2_1_2_2,0.0004981662228905389,Sequence
94,Trans_5_6,0.00048252793754603236,Numeric
95,seq_1_3_2_2_2_3_4_5_6_6_6_6_6,0.0004425684196300742,Sequence
96,seq_1_1_1_2_2_2_3_3_4_6_6_6,0.0004381285593170235,Sequence
97,seq_2_3_4_5_6_6_6_6,0.0004160516677521437,Sequence
98,ex_1_3_2,0.0004075344590717549,Excess
99,Trans_5_5,0.0004064036591189386,Numeric
100,seq_1_2_2_3_3_4_6_6_6,0.0003828303156335178,Sequence
101,seq_range_1_2,0.00037764464118476767,Sequence
102,seq_1_2_3_2_2_3_6_6_6_6_6,0.00037599285902397144,Sequence
103,seq_range_1_1_2_2_1_1_2_2_1_1,0.00030879963773585296,Sequence
104,ex_3_2_2_3_4,0.0002932676788573956,Excess
105,seq_1_1_1_1_3_2_2_2_3_4_5_6_6_6_6,0.0002848949515688552,Sequence
106,seq_range_1_1_2_1_2_1_1_2_2_1,0.0002745213150046421,Sequence
107,ex_5_5_5,0.00026796440594430826,Excess
108,seq_1_1_2_2_3_3_4_5_6_6_6_6_6_6,0.00026044330511420627,Sequence
109,ex_1_1_2,0.000257127298357315,Excess
110,seq_1_2_3_3_4_5_6_6_6_6,0.00025701499474666966,Sequence
111,seq_1_2_2_3_3_4_4_5_6_6_6_6,0.0002457743987341061,Sequence
112,seq_2_2_2_3_3_5_6_6_6,0.0002433988623343238,Sequence
113,seq_range_1_2_2_1,0.00023018517604015697,Sequence
114,seq_1_2_2_2_3_4_5_6_6_6_6,0.0002073712653215248,Sequence
115,ex_3_2_2_3_3,0.00020735951978627045,Excess
116,Trans_4_6,0.00020367373034748903,Numeric
117,seq_range_1_2_1_2_2_1_2_1_2_2,0.0002034259408920066,Sequence
118,seq_2_3_2_3_4_4_5_6_6_6_6_6_6_6_6,0.00018051037480278735,Sequence
119,seq_1_2_2_3_4_5_6_6_6,0.00016270548915806856,Sequence
120,ex_3_3_3_4,0.00016108015411756224,Excess
121,ex_4_4_4_4_4_5,0.00015534374866380525,Excess
122,ex_4_4_4,0.0001520238300425702,Excess
123,seq_1_2_2_3_3_5_6_6_6_6_6,0.00015051458662313733,Sequence
124,seq_1_2_2_3_3_4_5_5_6_6_6_6,0.00014246492719689657,Sequence
125,seq_1_2_2_3_3_5_6_6_6_6,0.00014017663541825905,Sequence
126,seq_1_2_3_3_5_6_6_6_6_6,0.0001270660644264655,Sequence
127,ex_1_1_1_2,0.0001247019743363072,Excess
128,seq_range_1_2_2_2_1_2,0.00011758457779375786,Sequence
129,seq_1_2_3_2_2_3_5_6_6_6_6,0.00011651228989903185,Sequence
130,seq_range_1_2_2_2_1_2_2,0.00010496301996690384,Sequence
131,seq_range_1_2_2_2_1,0.0001000415304726568,Sequence
132,seq_range_2_2_2_1_2_2_2,9.62634787156129e-05,Sequence
133,seq_range_1_1_1_1_2_2_1_1_1_1_2_2,9.442473753140559e-05,Sequence
134,seq_range_1_2_1_1_2_2_1_1_2_2,9.204932698261027e-05,Sequence
135,seq_range_2_2,9.202780823373002e-05,Sequence
136,seq_1_2_2_3_3_4_5_6_6_6_6_6,8.957982684647823e-05,Sequence
137,ex_3_2_2_3_5_5,8.033435207700842e-05,Excess
138,seq_1_2_2_2_3_4_4_6_6_6_6,7.899506023129528e-05,Sequence
139,seq_range_2_1_2_2_2,7.574079815741688e-05,Sequence
140,seq_1_2_2_3_3_4_5_6_6,7.483892091630922e-05,Sequence
141,seq_range_2_1_1_2_1_2_1_1_2,7.440338508416452e-05,Sequence
142,seq_range_2,6.611693234410967e-05,Sequence
143,seq_range_1_1_1_1_1_2_2_1_1_2_2,6.2454443267801e-05,Sequence
144,ex_1_1_1_1_3_2,5.271301735799119e-05,Excess
145,seq_1_3_2_2_2_3_4_5_6_6_6,3.955416213875601e-05,Sequence
146,seq_range_1_1_1_2_1_1_1_2_2_1,3.802246387575923e-05,Sequence
147,seq_2_2_2_3_3_3_4_5_6_6_6_6,5.737487844200065e-19,Sequence
148,ex_4_4_5,4.724981439087026e-19,Excess
149,seq_range_1_1_2_2_1_1_2_2_1_1_1,3.0285034102750997e-19,Sequence
150,seq_range_2_2_1_1_2_2_1,1.9977457209401112e-19,Sequence
151,seq_1_2_2_2_3_3_4_5_6_6,1.5030285463304831e-19,Sequence
152,seq_1_2_2_3_4_5_6_6_6_6,1.1285733629981243e-19,Sequence
153,seq_range_2_1_2_1_2_1_1_2_2_1_1_2_2,1.1270182689823066e-19,Sequence
154,seq_range_1_2_2_1_2_2_2,1.1204636959528485e-19,Sequence
155,seq_range_1_1_2_2_1_1_2_2_1_1_2_2,1.1123002348130677e-19,Sequence
156,seq_range_1_1_1_1_1_1_2_1_2_1_1_2_1_2,7.594419851307924e-20,Sequence
157,seq_2_2_2_3_3_4_4_4_4_4_5_6_6_6_6,3.898552668607378e-20,Sequence
158,Trans_1_4,0.0,Numeric
159,seq_1_2_2_3_2_3_4_5_6_6_6_6_6,0.0,Sequence
160,Trans_2_5,0.0,Numeric
161,Trans_2_4,0.0,Numeric
162,seq_1_2_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
163,seq_1_2_2_2_3_3_3_3_4_4_5_6_6_6_6,0.0,Sequence
164,Trans_2_1,0.0,Numeric
165,seq_1_2_2_3_2_3_4_5_6_6_6,0.0,Sequence
166,Trans_1_6,0.0,Numeric
167,Trans_1_5,0.0,Numeric
168,seq_1_2_2_2_5_6_6_6_6_6,0.0,Sequence
169,seq_1_2_2_2_3_3_5_6_6,0.0,Sequence
170,seq_1_2_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
171,seq_1_2_2_2_3_4_5_6_6_6_6_6,0.0,Sequence
172,seq_1_2_2_2_3_3_3_3_4_5_6_6_6_6,0.0,Sequence
173,Trans_3_1,0.0,Numeric
174,seq_1_2_2_2_3_3_3_4_6_6_6_6,0.0,Sequence
175,seq_1_2_2_2_3_3_4_4_6_6_6_6,0.0,Sequence
176,seq_1_2_2_2_3_3_5_6_6_6_6_6_6,0.0,Sequence
177,seq_1_2_2_2_3_3_4_5_5_6_6_6_6,0.0,Sequence
178,seq_1_2_2_2_3_3_4_5_5_6_6_6_6_6,0.0,Sequence
179,seq_1_2_2_2_3_3_5_6_6_6_6,0.0,Sequence
180,seq_1_2_2_2_3_3_4_5_6_6_6_6_6,0.0,Sequence
181,A_Silence_Count,0.0,Numeric
182,Trans_2_6,0.0,Numeric
183,seq_1_1_2_2_2_3_3_4_5_6_6_6_6,0.0,Sequence
184,seq_1_1_2_3_3_4_5_6_6_6_6,0.0,Sequence
185,Trans_6_1,0.0,Numeric
186,ex_1_5_5,0.0,Excess
187,lk_elem_3,0.0,Numeric
188,lk_elem_2,0.0,Numeric
189,ex_2_1_2_2_3,0.0,Excess
190,ex_2_2_2_5_5,0.0,Excess
191,ex_2_2_4_4,0.0,Excess
192,ex_2_2_4_5_5,0.0,Excess
193,ex_3_2_4,0.0,Excess
194,ex_3_3_2_4,0.0,Excess
195,Trans_6_5,0.0,Numeric
196,Trans_6_4,0.0,Numeric
197,Trans_6_3,0.0,Numeric
198,Trans_6_2,0.0,Numeric
199,ex_3_3_3,0.0,Excess
200,seq_1_1_2_2_2_3_3_5_6_6_6,0.0,Sequence
201,ex_3_3_3_3_3_3_3_4,0.0,Excess
202,Trans_5_4,0.0,Numeric
203,Trans_5_3,0.0,Numeric
204,Trans_5_2,0.0,Numeric
205,Trans_5_1,0.0,Numeric
206,ex_3_3_3_3_4,0.0,Excess
207,ex_4_1_2_3_3_3,0.0,Excess
208,Trans_4_3,0.0,Numeric
209,Trans_4_2,0.0,Numeric
210,Trans_4_1,0.0,Numeric
211,Trans_3_6,0.0,Numeric
212,seq_1_1_1_2_2_3_4_5_6_6,0.0,Sequence
213,seq_1_2_2_3_2_4_5_6_6_6_6,0.0,Sequence
214,seq_1_2_2_3_2_3_4_6_6_6_6,0.0,Sequence
215,seq_range_1_2_2,0.0,Sequence
216,seq_1_2_2_3_3_3_3_3_3_3_4_6_6_6_1_2_3_3_6_6_6_6,0.0,Sequence
217,seq_1_2_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
218,Dst_One_Count,0.0,Numeric
219,Dst_One_Exist,0.0,Numeric
220,seq_range_1_1_2_1_1_2_1_1_1_2_1,0.0,Sequence
221,seq_range_1_1_2_1_1_2_1_1_2_2_1_1_2_2,0.0,Sequence
222,seq_range_1_1_2_1_2_1_2_1_2_2,0.0,Sequence
223,seq_range_1_1_2_2_1_1_2_2,0.0,Sequence
224,seq_range_2_2_1_2_2_2,0.0,Sequence
225,seq_range_2_2_1_1_2_1_2_1_1_2,0.0,Sequence
226,seq_range_1_1_2_2_1_1_2_2_1_1_1_1,0.0,Sequence
227,seq_range_1_1_2_2_1_1_2_2_1_1_2,0.0,Sequence
228,seq_range_2_1_2_2_1_1_2_2_1,0.0,Sequence
229,seq_range_2_1_2_1_1_2_1_2_1_1_2,0.0,Sequence
230,seq_range_2_1_1_2_2_1_1_1_2_1_2,0.0,Sequence
231,seq_range_1_1_2_2_1_1_2_2_2,0.0,Sequence
232,seq_range_2_1_1_2_1_1_2,0.0,Sequence
233,seq_range_1_2_3_3_6_6_6_6,0.0,Sequence
234,seq_range_1_2_2_2_2_2_2,0.0,Sequence
235,seq_range_1_2_2_2_2_2,0.0,Sequence
236,seq_range_1_1_2_2_1_1_2_2_2_1_1_1_1,0.0,Sequence
237,seq_range_1_2_2_2_1_2_2_1_1_2_2_1,0.0,Sequence
238,seq_range_1_1_2_2_1_2_1_2_2,0.0,Sequence
239,seq_range_1_1_2_2_2_1_1_2_2,0.0,Sequence
240,seq_range_1_2_1_1_2_1_2_1_1_2_1_2,0.0,Sequence
241,seq_range_1_2_1_2,0.0,Sequence
242,seq_range_1_2_1_2_1_2_2_2,0.0,Sequence
243,seq_range_1_2_2_1_2_1_2_1_2,0.0,Sequence
244,seq_range_1_2_2_1_1_2_2_1_1_2_2,0.0,Sequence
245,Type_1_First_Occurrence_Time,0.0,Numeric
246,seq_range_1_1_2_1_1_2_1,0.0,Sequence
247,seq_range_1_1_2_1_1_1_1_2_2_1_1_2_2,0.0,Sequence
248,seq_1_2_3_3_4_5_6_6_6_6_6_6,0.0,Sequence
249,seq_1_2_2_3_3_4_6_6,0.0,Sequence
250,seq_1_2_2_3_3_4_6_6_6_6,0.0,Sequence
251,seq_1_2_2_3_3_4_6_6_6_6_6,0.0,Sequence
252,seq_range_1_2_1_2_2_1_2_1_2,0.0,Sequence
253,First_Stage_Time_Diff_Ratio,0.0,Numeric
254,seq_1_2_2_3_5_6_6_6_6,0.0,Sequence
255,seq_1_2_2_4_5_6_6_6_6,0.0,Sequence
256,seq_1_2_3_2_2_3_4_5_6_6_6_6,0.0,Sequence
257,seq_1_2_3_2_3_4_5_6_6_6_6_6,0.0,Sequence
258,seq_1_2_3_2_4_5_6_6_6_6,0.0,Sequence
259,seq_1_2_3_3_2_4_5_6_6_6_6,0.0,Sequence
260,seq_1_2_3_3_3_4_5_6_6_6_6,0.0,Sequence
261,seq_1_3_2_2_2_3_4_5_6_6_6_6,0.0,Sequence
262,seq_range_1_1_1_2_2_1_1_1_2_1,0.0,Sequence
263,seq_1_3_2_2_4_6_6_6_6,0.0,Sequence
264,seq_1_5_6_6_6_6,0.0,Sequence
265,seq_2_2_3_3_4_5_6_6_6_6,0.0,Sequence
266,seq_2_2_3_4_5_6_6_6,0.0,Sequence
267,seq_2_3_3_5_6,0.0,Sequence
268,seq_2_3_3_5_6_6_6,0.0,Sequence
269,seq_2_3_3_6_6_6_6,0.0,Sequence
270,seq_range_1_1_1_1_1_1_1_2_2_2_2,0.0,Sequence
271,seq_range_1_1_1_1_1_1_2_2_1_1_2_2,0.0,Sequence
272,seq_range_1_1_1_1_2_1_1_1_2_1,0.0,Sequence
273,seq_range_1_1_1_2_1_1_2_1_2,0.0,Sequence
274,seq_range_1_1_1_2_1_2_1_1_2_2,0.0,Sequence
275,seq_range_1_2_1_1_2_1_2_1_2_1_2_2_1,0.0,Sequence
