Time,Dst,Type
0.0,0,3
8.106231689453125e-06,0,3
0.0035381317138671875,0,4
0.010455131530761719,0,5
0.015166997909545898,0,6
0.020596027374267578,0,6
0.022535085678100586,0,6
0.0236971378326416,0,6
6.3308961391448975,1,1
6.331895112991333,0,2
6.331926107406616,0,2
6.333263158798218,0,2
6.354418992996216,1,1
16.359357118606567,1,1
16.35936713218689,0,2
16.3606059551239,0,2
16.381675958633423,1,1
16.38168501853943,0,2
16.382889986038208,0,2
26.36851716041565,1,1
26.39061713218689,1,1
26.390629053115845,0,2
26.393190145492554,0,2
36.3463830947876,1,1
36.34640598297119,0,2
36.347411155700684,0,2
36.34877300262451,0,2
36.36896014213562,1,1
36.36898112297058,0,2
36.37028908729553,0,2
36.37117004394531,0,2
