Time,Dst,Type
0.0,0,3
1.7881393432617188e-05,0,3
0.004945993423461914,0,4
0.011412858963012695,0,5
0.01826000213623047,0,6
0.02961897850036621,0,6
0.03157496452331543,0,6
0.03406691551208496,0,6
6.501811981201172,1,1
6.501817941665649,0,2
6.503903865814209,0,2
6.523607015609741,1,1
6.524848937988281,0,2
6.524854898452759,0,2
14.137793064117432,1,1
14.138831853866577,0,2
14.140053987503052,0,2
14.140082836151123,0,2
14.159950971603394,1,1
14.159990072250366,0,2
14.161293029785156,0,2
14.16215205192566,0,2
