Time,Dst,Type
0.0,0,1
3.0040740966796875e-05,0,2
0.0012240409851074219,0,2
0.001255035400390625,0,2
0.004270076751708984,0,3
0.004289865493774414,0,3
0.006666898727416992,0,4
0.01396799087524414,0,5
0.029736042022705078,0,6
0.05836892127990723,0,6
0.059722900390625,0,6
0.0657649040222168,0,6
12.531246900558472,1,1
12.531275987625122,0,2
12.53269100189209,0,2
12.533477067947388,0,2
22.316849946975708,1,1
22.316878080368042,0,2
22.316885948181152,0,2
22.3177170753479,0,2
32.51474905014038,1,1
32.514771938323975,0,2
32.515790939331055,0,2
32.515809059143066,0,2
