Time,Dst,Type
0.0,0,1
6.9141387939453125e-06,0,2
0.0015430450439453125,0,2
0.003400087356567383,0,3
0.015256881713867188,0,3
0.017338991165161133,0,4
0.05226397514343262,0,5
0.1700270175933838,0,6
0.17524003982543945,0,6
0.19507598876953125,0,6
0.19901299476623535,0,6
4.523244857788086,1,1
4.523256063461304,0,2
4.524394989013672,1,1
4.5244059562683105,0,2
4.543592929840088,1,1
4.54360294342041,0,2
4.544672966003418,1,1
4.54468297958374,0,2
14.78867506980896,1,1
14.790220975875854,0,2
14.807983875274658,1,1
14.809072971343994,1,1
14.880811929702759,1,1
14.880822896957397,0,2
14.882045984268188,1,1
14.882056951522827,0,2
14.901068925857544,1,1
14.901079893112183,0,2
14.902158975601196,0,2
14.902168989181519,1,1
24.666446924209595,1,1
24.666451930999756,0,2
24.668050050735474,0,2
24.685778856277466,1,1
24.688503980636597,0,2
24.690799951553345,0,2
24.691804885864258,0,2
24.69383406639099,0,2
24.79181694984436,1,1
24.793283939361572,0,2
24.79329490661621,0,2
24.79446005821228,1,1
24.810528993606567,1,1
24.811774969100952,0,2
24.811784982681274,0,2
24.81178593635559,1,1
