Time,Dst,Type
0.0,0,1
0.0010960102081298828,0,2
0.001123189926147461,0,2
0.00263214111328125,0,2
0.002660036087036133,0,3
0.002665996551513672,0,3
0.0035920143127441406,0,3
0.0036170482635498047,0,3
0.006685972213745117,0,4
0.012734174728393555,0,5
0.027456045150756836,0,6
0.035456180572509766,0,6
0.0422520637512207,0,6
5.728393077850342,1,1
5.7284040451049805,0,2
5.7294511795043945,0,2
5.730533123016357,0,2
5.748584985733032,1,1
5.748598098754883,0,2
5.749614000320435,0,2
5.750668048858643,0,2
