Time,Dst,Type
0.0,0,1
2.8848648071289062e-05,0,2
0.0014138221740722656,0,2
0.0014429092407226562,0,2
0.011536836624145508,0,3
0.011562824249267578,0,3
0.011567831039428711,0,3
0.011572837829589844,0,3
0.011579036712646484,0,3
0.012392997741699219,0,3
0.012418985366821289,0,3
0.012424945831298828,0,3
0.012429952621459961,0,3
0.012434959411621094,0,3
0.013599872589111328,0,3
0.013625860214233398,0,3
0.013630867004394531,0,3
0.01363682746887207,0,3
0.014844894409179688,0,3
0.0171968936920166,0,4
0.018649816513061523,0,4
0.02542591094970703,0,5
0.04462289810180664,0,6
0.04611682891845703,0,6
0.04742884635925293,0,6
0.5414478778839111,0,2
0.5425169467926025,0,2
0.5425410270690918,0,2
