Time,Dst,Type
0.0,0,1
1.0013580322265625e-05,0,2
0.0016009807586669922,0,2
0.0016100406646728516,0,2
0.002830028533935547,0,3
0.0028390884399414062,0,3
0.00453495979309082,0,4
0.012537956237792969,0,5
0.027456045150756836,0,6
0.03648209571838379,0,6
0.03960609436035156,0,6
0.04185009002685547,0,6
12.357768058776855,0,2
12.358906030654907,0,2
12.360397100448608,0,2
12.38634705543518,0,2
12.386356115341187,0,2
12.387634992599487,0,2
12.387644052505493,0,2
12.388787984848022,0,2
12.388797044754028,0,2
