Time,Dst,Type
0.0,1,1
0.0014429092407226562,0,2
0.0014829635620117188,0,2
0.020720958709716797,1,1
0.021991968154907227,0,2
0.022029876708984375,0,2
0.022975921630859375,0,2
0.18030095100402832,0,1
0.18032002449035645,0,2
0.18032503128051758,0,3
0.18121695518493652,0,2
0.18123984336853027,0,2
0.1834888458251953,0,4
0.19013381004333496,0,5
0.19540882110595703,0,6
0.2165229320526123,0,6
0.2177870273590088,0,6
0.22136688232421875,0,6
0.9599089622497559,1,1
0.9706759452819824,0,2
0.9706919193267822,0,2
9.984493970870972,1,1
9.984501838684082,0,2
9.985661029815674,0,2
9.986971855163574,0,2
