Time,Dst,Type
0.0,0,1
0.0012118816375732422,0,2
0.0012400150299072266,0,2
0.0022118091583251953,0,3
0.005322933197021484,0,4
0.012121915817260742,0,5
0.029141902923583984,0,6
0.038150787353515625,0,6
0.03980898857116699,0,6
0.04144001007080078,0,6
2.801100969314575,1,1
2.8011369705200195,0,2
2.801999807357788,0,2
2.8032238483428955,0,2
2.820446014404297,1,1
2.821384906768799,0,2
2.8214149475097656,0,2
2.822467803955078,0,2
12.791153907775879,1,1
12.792248010635376,0,2
12.793489933013916,0,2
12.810999870300293,1,1
12.811019897460938,0,2
12.813649892807007,0,2
