Time,Dst,Type
0.0,0,3
3.814697265625e-05,0,3
0.0025811195373535156,0,4
0.009635210037231445,0,5
0.025691986083984375,0,6
0.02747201919555664,0,6
0.028901100158691406,0,6
10.89854907989502,0,2
10.89857816696167,0,2
10.899574041366577,0,2
10.916249990463257,1,1
10.917517185211182,0,2
