Time,Dst,Type
0.0,0,3
2.5033950805664062e-05,0,3
0.003971099853515625,0,4
0.003994941711425781,0,4
0.010313034057617188,0,5
0.013596057891845703,0,6
0.018904924392700195,0,6
0.020299911499023438,0,6
0.02240896224975586,0,6
5.016875982284546,1,1
5.01784610748291,0,2
5.038881063461304,1,1
16.30854606628418,1,1
16.332886934280396,1,1
16.332916021347046,0,2
16.33421301841736,0,2
16.335161924362183,0,2
26.31393003463745,1,1
26.313958883285522,0,2
26.3154239654541,0,2
26.338345050811768,1,1
26.34069299697876,0,2
26.340718984603882,0,2
