Time,Dst,Type
0.0,0,1
5.0067901611328125e-06,0,2
0.0013949871063232422,0,2
0.0036880970001220703,0,3
0.016093015670776367,0,3
0.01954507827758789,0,4
0.05449104309082031,0,5
0.17279815673828125,0,6
0.17649292945861816,0,6
0.17809104919433594,0,6
0.1951301097869873,0,6
0.20111513137817383,0,6
4.36447811126709,1,1
4.366421937942505,0,2
4.382943153381348,1,1
4.384392023086548,1,1
4.386114120483398,0,2
4.481137990951538,1,1
4.48116397857666,0,2
4.482419967651367,1,1
4.482424974441528,0,2
4.501429080963135,1,1
4.501455068588257,0,2
4.50283408164978,0,2
4.502839088439941,1,1
14.908391952514648,0,1
14.928405046463013,1,1
15.050462007522583,1,1
15.052570104598999,1,1
15.069513082504272,1,1
15.070950984954834,0,2
15.070960998535156,1,1
15.070964097976685,0,2
