Time,Dst,Type
0.0,0,1
5.0067901611328125e-06,0,2
0.0010120868682861328,0,2
0.003592967987060547,0,3
0.015262126922607422,0,3
0.017045021057128906,0,4
0.051698923110961914,0,5
0.17114806175231934,0,6
0.17404508590698242,0,6
0.19327592849731445,0,6
0.19764304161071777,0,6
4.496638059616089,1,1
4.498296022415161,0,2
4.6235880851745605,1,1
4.6247780323028564,1,1
4.625986099243164,0,2
4.6259870529174805,0,2
4.6428539752960205,1,1
4.643945932388306,0,2
26.347325086593628,0,1
26.347333908081055,0,2
26.34830594062805,0,2
26.350322008132935,0,3
26.362158060073853,0,3
26.36524200439453,0,4
26.400175094604492,0,5
26.519309997558594,0,6
26.525346994400024,0,6
26.544955015182495,0,6
26.54918098449707,0,6
