Time,Dst,Type
0.0,0,3
0.002640962600708008,0,3
0.006209850311279297,0,3
0.007238864898681641,0,4
0.014024019241333008,0,5
0.01679086685180664,0,6
0.031241893768310547,0,6
0.033226966857910156,0,6
0.034828901290893555,0,6
6.246819019317627,1,1
6.246851921081543,0,2
6.248266935348511,0,2
6.248294830322266,0,2
6.267977952957153,1,1
6.267990827560425,0,2
6.2692790031433105,0,2
6.270153999328613,0,2
16.282727003097534,1,1
16.282756805419922,0,2
16.283928871154785,0,2
16.28395700454712,0,2
16.304319858551025,1,1
16.304349899291992,0,2
16.30514097213745,0,2
16.306334972381592,0,2
