Time,Dst,Type
0.0,0,1
0.0011601448059082031,0,2
0.0011870861053466797,0,2
0.0022270679473876953,0,2
0.010838031768798828,0,3
0.010865926742553711,0,3
0.029685020446777344,0,4
0.03616213798522949,0,5
0.0546720027923584,0,6
0.07105112075805664,0,6
0.07275915145874023,0,6
0.08110904693603516,0,6
10.883041143417358,1,1
10.883065938949585,0,2
10.883973121643066,0,2
10.884001970291138,0,2
10.902534008026123,1,1
10.902562141418457,0,2
10.904120922088623,0,2
10.904145956039429,0,2
20.987946033477783,1,1
20.98797607421875,0,2
20.988784074783325,0,2
20.988801956176758,0,2
21.00875997543335,1,1
21.008790016174316,0,2
21.01013994216919,0,2
21.01018214225769,0,2
31.001338005065918,1,1
31.001368045806885,0,2
31.002619981765747,0,2
31.003509044647217,0,2
31.019994974136353,1,1
31.02003002166748,0,2
31.021207094192505,0,2
31.022216081619263,0,2
