Label,A_Burst_Duration,A_Burst_Rate,A_CV,A_IAT_IQR,A_IAT_Median,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Q1,A_IAT_Q3,A_IAT_Skew_Ratio,A_IAT_StdDev,A_Kurtosis,A_Mean_IAT,A_Retran_intervals,A_Silence_Avg_Duration,A_Silence_Count,A_Silence_Max_Duration,A_Silence_Rate,A_Silence_Total_Duration,A_Skewness,Assoc_Time,Assoc_Time_Ratio,Dst_One_Count,Dst_One_Exist,First_Stage_Time_Diff,First_Stage_Time_Diff_Ratio,Gap_23_Time,Gap_23_Time_Ratio,Gap_34_Time,Gap_34_Time_Ratio,Gap_45_Time,Gap_45_Time_Ratio,Next_Packet_After_First_Stage,Probe_Time,Probe_Time_Ratio,Trans_1_1,Trans_1_2,Trans_1_3,Trans_1_4,Trans_1_5,Trans_1_6,Trans_2_1,Trans_2_2,Trans_2_3,Trans_2_4,Trans_2_5,Trans_2_6,Trans_3_1,Trans_3_2,Trans_3_3,Trans_3_4,Trans_3_5,Trans_3_6,Trans_4_1,Trans_4_2,Trans_4_3,Trans_4_4,Trans_4_5,Trans_4_6,Trans_5_1,Trans_5_2,Trans_5_3,Trans_5_4,Trans_5_5,Trans_5_6,Trans_6_1,Trans_6_2,Trans_6_3,Trans_6_4,Trans_6_5,Trans_6_6,Type_1_Count,Type_1_First_Occurrence_Time,Type_1_Last_Time,Type_2_Count,Type_2_First_Occurrence_Time,Type_2_Last_Time,Type_3_Count,Type_3_First_Occurrence_Time,Type_3_Last_Time,Type_4_Count,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_5_Count,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_6_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Time,Type_6_Time_Ratio,Type_Sequence,Type_Sequence_In_Range,excess,lack,Range_1,Range_2,Range_1_2,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5,Class_Level1,Class_Level2,Final_Class
HONOR-60SE_2,0.0012321472167969305,0.6428571428571429,2.786936134429092,0.009511947631835993,0.0016860961914061945,1.0013580322265625e-06,0.03577671051025389,0.12713222503662075,1.0013580322210114e-05,0.009521961212158203,20.21866515837173,0.07018361460621088,7.509564882754722,0.025183072456946738,0.02633359432220459,0.25564980506896967,1,0.25564980506896967,0.07692307692307693,0.25564980506896967,3.038237348079757,0.009521961212158203,0.029085353109062427,0,0,0.3273799419403076,1.0,0.0,0.0,0.0130681991577149,0.039917531539234226,0.009521961212158203,0.029085353109062427,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,5,0.0,0.255652904510498,1,0.2687211036682129,0.2687211036682129,1,0.2782430648803711,0.2782430648803711,7,0.3196969032287597,0.3273799419403076,0.007683038711547907,0.02346826340676908,"3,3,3,3,3,4,5,6,6,6,6,6,6,6",,"[(3, 3, 3, 3, 3, 4)]","(1, 2)",0,0,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,5.67436218261632e-05,0.7142857142857143,1.603228707550578,0.003978013992309534,0.0006570816040038993,8.106231689412186e-06,0.006680917739868222,0.010330581665039088,1.096725463870657e-05,0.0039889812469482405,9.167561683599615,0.004380523595595353,2.9387968888214333,0.0027323135962853,0.001956129074096666,0.015109062194824198,1,0.015109062194824198,0.07692307692307693,0.015109062194824198,1.917281905220361,0.0081939697265625,0.23068558617819657,0,0,0.0355200767517089,1.0,0.0,0.0,0.0039889812469482405,0.11230215730759442,0.0071449279785157,0.20115181699802917,6.349765062332153,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0.0,9.059906005859377e-06,4,0.0039980411529541,0.0050470829010009,1,0.0121920108795166,0.0121920108795166,7,0.0170168876647949,0.0355200767517089,0.018503189086914,0.5209219905760422,"3,3,4,4,4,4,5,6,6,6,6,6,6,6","2,2,2,2,2,2","[(3, 3, 4), (4, 4, 4, 4, 5)]","(1, 2)",0,6,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.003911972045898401,0.6666666666666666,0.9012201740259896,0.0028764605522155987,0.0023775100708008003,0.0007453918457031,0.007126498222351069,0.007558667659759485,0.0012980699539184256,0.0041745305061340245,1.9974628961090792,0.002845948662160863,-0.8867575514681412,0.003157883882522575,0.0014404296875000003,0.007990837097167901,1,0.007990837097167901,0.125,0.007990837097167901,0.7190998670248949,0.006756067276000999,0.26742858221421245,0,0,0.0252630710601806,1.0,0.0,0.0,0.0033140182495117,0.13118033993639128,0.006756067276000999,0.26742858221421245,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0.0,0.0010700225830078,1,0.0043840408325195,0.0043840408325195,1,0.0111401081085205,0.0111401081085205,4,0.0191309452056884,0.0252630710601806,0.006132125854492201,0.24273081605496477,"3,3,3,4,5,6,6,6,6",,"[(3, 3, 3, 4)]","(1, 2)",0,0,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.007714033126830999,0.5555555555555556,1.598325238821011,0.02733331918716428,0.009126424789428697,0.0012410640716552569,0.08461563587188715,0.11066337823867789,0.0018784999847412526,0.02921181917190553,8.271498732986764,0.04777637202324872,1.194671167134449,0.029891520738601674,0.028885030746459938,0.1367111206054687,1,0.1367111206054687,0.125,0.1367111206054687,1.6234803246949832,0.018186092376709012,0.07605038120904148,0,0,0.2391321659088134,1.0,0.0,0.0,0.014231920242309598,0.059514871988139637,0.018186092376709012,0.07605038120904148,6.51476001739502,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0,0.1367111206054687,1,0.1509430408477783,0.1509430408477783,1,0.1691291332244873,0.1691291332244873,5,0.2314181327819824,0.2391321659088134,0.007714033126830999,0.03225845045777964,"3,3,4,5,6,6,6,6,6","2,2,2,2,2","[(3, 3, 4)]","(1, 2)",0,5,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.004796981811523493,0.5,2.0805181441679186,0.027638554573059054,0.00803995132446289,0.0011391162872314675,0.15011339187622075,0.2286222219467161,0.0018759965896606445,0.0295145511627197,17.670932922127992,0.11264433101230022,1.9835997680491202,0.05414244106837681,0.07798200845718385,0.3071310520172119,1,0.3071310520172119,0.14285714285714285,0.3071310520172119,1.963714819347497,0.00803995132446289,0.021213754907591646,0,0,0.3789970874786377,1.0,0.0,0.0,0.01359415054321289,0.035868746732728204,0.00803995132446289,0.021213754907591646,6.696317195892334,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.3071310520172119,1,0.3207252025604248,0.3207252025604248,1,0.3287651538848877,0.3287651538848877,4,0.3742001056671142,0.3789970874786377,0.004796981811523493,0.01265704135996527,"3,3,4,5,6,6,6,6","2,2,2","[(3, 3, 4)]","(1, 2)",0,3,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.0037918090820312327,0.6666666666666666,0.8078245843689712,0.0030598044395446257,0.0028190612792968507,7.009506225619938e-06,0.0057188034057617495,0.005921411514282224,0.0013053417205810746,0.0043651461601257,1.0286197564276331,0.0023255052537481877,-1.317019307387384,0.0028787255287170375,0.0014777660369873068,0.0061240196228027,1,0.0061240196228027,0.125,0.0061240196228027,0.06494050608784659,0.0061240196228027,0.2659171377104156,0,0,0.0230298042297363,1.0,0.0,0.0,0.003971815109252867,0.17246412820671841,0.0061240196228027,0.2659171377104156,6.323453903198242,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0,5.0067901611328125e-06,1,0.003976821899414,0.003976821899414,1,0.0101008415222167,0.0101008415222167,5,0.0156459808349609,0.0230298042297363,0.007383823394775401,0.32062032838478666,"3,3,4,5,6,6,6,6,6","2,2,2","[(3, 3, 4)]","(1, 2)",0,3,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.0035951137542723915,0.5454545454545454,1.6325955837412265,0.015157699584960993,0.0036840438842773507,1.1682510375962685e-06,0.02284376621246339,0.044083321094512906,0.0004360079765319408,0.015593707561492934,5.200731296919484,0.01995358965163462,3.2653637808144653,0.01222200393676757,0.012181554521833143,0.0653228759765625,1,0.0653228759765625,0.1,0.0653228759765625,2.0928762146327853,0.018123865127563504,0.14828881762213567,0,0,0.1222200393676757,1.0,0.0,0.0,0.0133161544799804,0.10895230069367992,0.018123865127563504,0.14828881762213567,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0.0,0.0653228759765625,1,0.0786390304565429,0.0786390304565429,1,0.0967628955841064,0.0967628955841064,7,0.1022720336914062,0.1222200393676757,0.019948005676269503,0.1632138704869807,"3,3,4,5,6,6,6,6,6,6,6",,"[(3, 3, 4)]","(1, 2)",0,0,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.006793022155761788,0.5,0.9112417317856624,0.021690964698791452,0.0131499767303467,0.0019579887390137217,0.031055450439453083,0.032069683074951144,0.0025000572204589983,0.02419102191925045,1.3616353911703312,0.013201153557563293,-1.4563157227381653,0.014486994062151228,0.009124040603637697,0.033083915710449205,1,0.033083915710449205,0.14285714285714285,0.033083915710449205,0.35386949723950556,0.0186789035797119,0.18419382141345733,0,0,0.1014089584350586,1.0,0.0,0.0,0.0131499767303467,0.12967273240231364,0.0186789035797119,0.18419382141345733,5.074958086013794,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.029703140258789,1,0.0428531169891357,0.0428531169891357,1,0.0615320205688476,0.0615320205688476,4,0.0946159362792968,0.1014089584350586,0.006793022155761788,0.06698641087130364,"3,3,4,5,6,6,6,6","2,2","[(3, 3, 4)]","(1, 2)",0,2,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.008980035781860352,0.6,1.7419670281510704,0.037351131439208984,0.0058679580688476,0.001333904266357422,0.18812117576599124,0.23614363670349117,0.0023059844970703125,0.0396571159362793,31.059052494718337,0.09992968102717331,0.9820390416995979,0.057366000281439886,0.049835681915283196,0.2841660976409912,1,0.2841660976409912,0.1111111111111111,0.2841660976409912,1.5922233972324937,0.039666175842285156,0.07682865895726333,0,0,0.516294002532959,1.0,0.0,0.0,0.013512849807739313,0.02617278089895434,0.0396571159362793,0.0768111109982295,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,3,0.0,0.2900340557098388,2,0.3035469055175781,0.303555965423584,1,0.3432130813598633,0.3432130813598633,4,0.5073230266571045,0.516294002532959,0.008970975875854492,0.01737571196225896,"3,3,3,4,4,5,6,6,6,6",,"[(3, 3, 3, 4), (4, 4, 5)]","(1, 2)",0,0,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-60SE_2,0.00010609626770015368,0.8333333333333334,1.5793346106167765,0.0023864507675170742,0.0013959407806397005,8.106231689453125e-06,0.0100350379943848,0.0114790201187134,1.2516975402799072e-05,0.0023989677429198733,6.188727583261926,0.0044422455503498395,0.8075513102874563,0.0028127323497425362,0.0006446540355682317,0.012923002243041999,1,0.012923002243041999,0.09090909090909091,0.012923002243041999,1.5511838689516486,0.0100350379943848,0.32433806984557717,0,0,0.0309400558471679,1.0,0.0,0.0,0.002824783325195247,0.09129858521098351,0.0100350379943848,0.32433806984557717,6.305099964141846,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,2,0.0,8.106231689453125e-06,1,0.0028328895568847,0.0028328895568847,1,0.0128679275512695,0.0128679275512695,8,0.0257909297943115,0.0309400558471679,0.0051491260528564,0.16642264895354822,"3,3,4,5,6,6,6,6,6,6,6,6","2,2,2,2,2","[(3, 3, 4)]","(1, 2)",0,5,0,2,1,1,0,0,0,D0,NOPR,D0NOPR
