Label,A_Burst_Duration,A_Burst_Rate,A_CV,A_IAT_Median,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Q1,A_IAT_Q3,A_IAT_Skew_Ratio,A_IAT_StdDev,A_Kurtosis,A_Mean_IAT,A_Retran_intervals,A_Silence_Avg_Duration,A_Silence_Count,A_Silence_Max_Duration,A_Silence_Total_Duration,A_Skewness,Assoc_Time,Assoc_Time_Ratio,Dst_One_Exist,First_Stage_Time_Diff,Gap_23_Time,Gap_34_Time,Gap_34_Time_Ratio,Gap_45_Time,Gap_45_Time_Ratio,Next_Packet_After_First_Stage,Trans_4_5,Trans_4_6,Trans_5_6,Trans_6_2,Trans_6_3,Trans_6_4,Trans_6_5,Type_3_Last_Time,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_6_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Time,Type_6_Time_Ratio,Range_1,Range_2,Range_1_2
HONOR-60SE_2,0.0012321472167969,0.6428571428571429,2.786936134429092,0.0016860961914061,1.0013580322265623e-06,0.0357767105102538,0.1271322250366207,1.0013580322210114e-05,0.0095219612121582,20.21866515837173,0.0701836146062108,7.509564882754722,0.0251830724569467,0.0263335943222045,0.2556498050689696,1,0.2556498050689696,0.2556498050689696,3.038237348079757,0.0095219612121582,0.0290853531090624,0,0.3273799419403076,0.0,0.0130681991577149,0.0399175315392342,0.0095219612121582,0.0290853531090624,0.0,1,0,1,0,0,0,0,0.255652904510498,0.2687211036682129,0.2687211036682129,0.2782430648803711,0.2782430648803711,7,0.3196969032287597,0.3273799419403076,0.0076830387115479,0.023468263406769,0,0,0
HONOR-60SE_2,5.67436218261632e-05,0.7142857142857143,1.603228707550578,0.0006570816040038,8.106231689412186e-06,0.0066809177398682,0.010330581665039,1.096725463870657e-05,0.0039889812469482,9.167561683599615,0.0043805235955953,2.9387968888214333,0.0027323135962853,0.0019561290740966,0.0151090621948241,1,0.0151090621948241,0.0151090621948241,1.917281905220361,0.0081939697265625,0.2306855861781965,0,0.0355200767517089,0.0,0.0039889812469482,0.1123021573075944,0.0071449279785157,0.2011518169980291,6.349765062332153,1,0,1,0,0,0,0,9.059906005859377e-06,0.0039980411529541,0.0050470829010009,0.0121920108795166,0.0121920108795166,7,0.0170168876647949,0.0355200767517089,0.018503189086914,0.5209219905760422,0,6,0
HONOR-60SE_2,0.0039119720458984,0.6666666666666666,0.9012201740259896,0.0023775100708008,0.0007453918457031,0.007126498222351,0.0075586676597594,0.0012980699539184,0.004174530506134,1.9974628961090792,0.0028459486621608,-0.8867575514681412,0.0031578838825225,0.0014404296875,0.0079908370971679,1,0.0079908370971679,0.0079908370971679,0.7190998670248949,0.0067560672760009,0.2674285822142124,0,0.0252630710601806,0.0,0.0033140182495117,0.1311803399363912,0.0067560672760009,0.2674285822142124,0.0,1,0,1,0,0,0,0,0.0010700225830078,0.0043840408325195,0.0043840408325195,0.0111401081085205,0.0111401081085205,4,0.0191309452056884,0.0252630710601806,0.0061321258544922,0.2427308160549647,0,0,0
HONOR-60SE_2,0.0077140331268309,0.5555555555555556,1.598325238821011,0.0091264247894286,0.0012410640716552,0.0846156358718871,0.1106633782386778,0.0018784999847412,0.0292118191719055,8.271498732986764,0.0477763720232487,1.194671167134449,0.0298915207386016,0.0288850307464599,0.1367111206054687,1,0.1367111206054687,0.1367111206054687,1.6234803246949832,0.018186092376709,0.0760503812090414,0,0.2391321659088134,0.0,0.0142319202423095,0.0595148719881396,0.018186092376709,0.0760503812090414,6.51476001739502,1,0,1,0,0,0,0,0.1367111206054687,0.1509430408477783,0.1509430408477783,0.1691291332244873,0.1691291332244873,5,0.2314181327819824,0.2391321659088134,0.0077140331268309,0.0322584504577796,0,5,0
HONOR-60SE_2,0.0047969818115234,0.5,2.0805181441679186,0.0080399513244628,0.0011391162872314,0.1501133918762207,0.2286222219467161,0.0018759965896606,0.0295145511627197,17.670932922127992,0.1126443310123002,1.98359976804912,0.0541424410683768,0.0779820084571838,0.3071310520172119,1,0.3071310520172119,0.3071310520172119,1.963714819347497,0.0080399513244628,0.0212137549075916,0,0.3789970874786377,0.0,0.0135941505432128,0.0358687467327282,0.0080399513244628,0.0212137549075916,6.696317195892334,1,0,1,0,0,0,0,0.3071310520172119,0.3207252025604248,0.3207252025604248,0.3287651538848877,0.3287651538848877,4,0.3742001056671142,0.3789970874786377,0.0047969818115234,0.0126570413599652,0,3,0
HONOR-60SE_2,0.0037918090820312,0.6666666666666666,0.8078245843689712,0.0028190612792968,7.009506225619938e-06,0.0057188034057617,0.0059214115142822,0.001305341720581,0.0043651461601257,1.0286197564276331,0.0023255052537481,-1.317019307387384,0.002878725528717,0.0014777660369873,0.0061240196228027,1,0.0061240196228027,0.0061240196228027,0.0649405060878465,0.0061240196228027,0.2659171377104156,0,0.0230298042297363,0.0,0.0039718151092528,0.1724641282067184,0.0061240196228027,0.2659171377104156,6.323453903198242,1,0,1,0,0,0,0,5.0067901611328125e-06,0.003976821899414,0.003976821899414,0.0101008415222167,0.0101008415222167,5,0.0156459808349609,0.0230298042297363,0.0073838233947754,0.3206203283847866,0,3,0
HONOR-60SE_2,0.0035951137542723,0.5454545454545454,1.6325955837412265,0.0036840438842773,1.1682510375962685e-06,0.0228437662124633,0.0440833210945129,0.0004360079765319,0.0155937075614929,5.200731296919484,0.0199535896516346,3.2653637808144653,0.0122220039367675,0.0121815545218331,0.0653228759765625,1,0.0653228759765625,0.0653228759765625,2.0928762146327853,0.0181238651275635,0.1482888176221356,0,0.1222200393676757,0.0,0.0133161544799804,0.1089523006936799,0.0181238651275635,0.1482888176221356,0.0,1,0,1,0,0,0,0,0.0653228759765625,0.0786390304565429,0.0786390304565429,0.0967628955841064,0.0967628955841064,7,0.1022720336914062,0.1222200393676757,0.0199480056762695,0.1632138704869807,0,0,0
HONOR-60SE_2,0.0067930221557617,0.5,0.9112417317856624,0.0131499767303467,0.0019579887390137,0.031055450439453,0.0320696830749511,0.0025000572204589,0.0241910219192504,1.3616353911703312,0.0132011535575632,-1.4563157227381651,0.0144869940621512,0.0091240406036376,0.0330839157104492,1,0.0330839157104492,0.0330839157104492,0.3538694972395055,0.0186789035797119,0.1841938214134573,0,0.1014089584350586,0.0,0.0131499767303467,0.1296727324023136,0.0186789035797119,0.1841938214134573,5.074958086013794,1,0,1,0,0,0,0,0.029703140258789,0.0428531169891357,0.0428531169891357,0.0615320205688476,0.0615320205688476,4,0.0946159362792968,0.1014089584350586,0.0067930221557617,0.0669864108713036,0,2,0
HONOR-60SE_2,0.0089800357818603,0.6,1.7419670281510704,0.0058679580688476,0.0013339042663574,0.1881211757659912,0.2361436367034911,0.0023059844970703,0.0396571159362793,31.059052494718337,0.0999296810271733,0.982039041699598,0.0573660002814398,0.0498356819152831,0.2841660976409912,1,0.2841660976409912,0.2841660976409912,1.5922233972324935,0.0396661758422851,0.0768286589572633,0,0.516294002532959,0.0,0.0135128498077393,0.0261727808989543,0.0396571159362793,0.0768111109982295,0.0,1,0,1,0,0,0,0,0.2900340557098388,0.3035469055175781,0.303555965423584,0.3432130813598633,0.3432130813598633,4,0.5073230266571045,0.516294002532959,0.0089709758758544,0.0173757119622589,0,0,0
HONOR-60SE_2,0.0001060962677001,0.8333333333333334,1.5793346106167765,0.0013959407806397,8.106231689453125e-06,0.0100350379943848,0.0114790201187134,1.2516975402799072e-05,0.0023989677429198,6.188727583261926,0.0044422455503498,0.8075513102874563,0.0028127323497425,0.0006446540355682,0.0129230022430419,1,0.0129230022430419,0.0129230022430419,1.5511838689516486,0.0100350379943848,0.3243380698455771,0,0.0309400558471679,0.0,0.0028247833251952,0.0912985852109835,0.0100350379943848,0.3243380698455771,6.305099964141846,1,0,1,0,0,0,0,8.106231689453125e-06,0.0028328895568847,0.0028328895568847,0.0128679275512695,0.0128679275512695,8,0.0257909297943115,0.0309400558471679,0.0051491260528564,0.1664226489535482,0,5,0
HONOR-60SE_2,0.0044438838958738,0.6666666666666666,1.3104020751978471,0.0023398399353026,0.000740361213684,0.0098030090332031,0.0131630659103393,0.0011317133903502,0.0037565231323242,3.189606684328583,0.0054134131806403,1.586140876389325,0.0041311085224151,0.001428985595703,0.0165231227874756,1,0.0165231227874756,0.0165231227874756,1.718158451765008,0.0069229602813721,0.2094764711399049,0,0.0330488681793212,0.0,0.002457857131958,0.0743703874705122,0.0069229602813721,0.2094764711399049,0.0,1,0,1,0,0,0,0,0.0011579990386962,0.0036158561706542,0.0036158561706542,0.0105388164520263,0.0105388164520263,5,0.0270619392395019,0.0330488681793212,0.0059869289398192,0.1811538267312083,0,0,0
HONOR-70Pro,0.0028612613677978,0.625,0.8791594601713638,0.0067670345306395,0.0006215572357178,0.0093595027923584,0.0112012147903442,0.0014270544052124,0.006845474243164,0.3831025613924089,0.0045668781113139,-0.7787972299651993,0.0051945958818708,0.0024120807647705,0.0130429267883301,1,0.0130429267883301,0.0130429267883301,0.4654296808485363,0.006903886795044,0.1898645370261106,0,0.0363621711730957,0.0,0.0067670345306395,0.1861009481096791,0.006903886795044,0.1898645370261106,4.527734994888306,1,0,1,0,0,0,0,7.152557373046875e-06,0.0067741870880126,0.0067741870880126,0.0136780738830566,0.0136780738830566,4,0.0267210006713867,0.0363621711730957,0.009641170501709,0.2651428721297721,1,6,0
HONOR-70Pro,0.0040891170501709,0.625,0.9504904718866906,0.0061838626861571,0.0008664608001709,0.0118857383728027,0.0144339084625244,0.002029538154602,0.0073530673980712,0.9220572926707092,0.0056976734594315,0.0338167806124389,0.0059944561549595,0.0025767683982849,0.016982078552246,1,0.016982078552246,0.016982078552246,0.969831013687342,0.0061838626861571,0.1473709928521908,0,0.0419611930847168,0.0,0.0084881782531738,0.2022863896180632,0.0061838626861571,0.1473709928521908,4.495343208312988,1,0,1,0,0,0,0,3.0040740966796875e-05,0.0085182189941406,0.0085182189941406,0.0147020816802978,0.0147020816802978,4,0.0316841602325439,0.0419611930847168,0.0102770328521729,0.244917555881318,2,6,1
HONOR-70Pro,0.005605936050415,0.625,0.8298609591965965,0.003422975540161,0.0013463973999023,0.0107290744781494,0.0118960142135619,0.0027893781661987,0.0079550743103027,2.1344291983005093,0.0045051982746214,-0.8347830999245396,0.0054288591657366,0.0037122964859008,0.0130629539489745,1,0.0130629539489745,0.0130629539489745,0.5751662174259875,0.0067369937896729,0.1772799136719549,0,0.0380020141601562,0.0,0.0033528804779052,0.0882290202770515,0.0067369937896729,0.1772799136719549,0.0,1,0,1,0,0,0,0,2.7179718017578125e-05,0.0033800601959228,0.0033800601959228,0.0101170539855957,0.0101170539855957,4,0.0231800079345703,0.0380020141601562,0.0148220062255859,0.3900321220638422,0,0,0
HONOR-70Pro,0.0034861564636231,0.5555555555555556,1.5082078784815975,0.0027495622634887,1.931190490724044e-05,0.0219789505004882,0.0283899784088134,0.0007089972496033,0.008954107761383,6.993618035985306,0.0121026348156988,1.044669738585957,0.008024513721466,0.0076574325561523,0.0348010063171387,1,0.0348010063171387,0.0348010063171387,1.5611233653202297,0.0064442157745361,0.1003832755201326,0,0.0641961097717285,0.0,0.0,0.0,0.0064442157745361,0.1003832755201326,6.5000200271606445,1,0,1,0,0,0,0,0.0,0.0029809474945068,0.0029809474945068,0.0094251632690429,0.0094251632690429,6,0.0259089469909667,0.0641961097717285,0.0382871627807618,0.5964093917358088,2,6,1
HONOR-70Pro,0.0026440620422363,0.6666666666666666,0.8235723253408195,0.0095129013061523,0.0010634422302246,0.0147610187530517,0.0154069900512695,0.002614974975586,0.0128231048583984,0.5516842105263198,0.0067587335134878,-1.5478272991411994,0.0082066059112548,0.0062323411305745,0.0160529613494873,1,0.0160529613494873,0.0160529613494873,-0.1249296322571155,0.0,0.0,0,0.0410330295562744,0.0,0.0095129013061523,0.2318352168734195,0.0,0.0,6.503082990646362,0,1,0,0,0,0,0,2.9087066650390625e-05,0.0095419883728027,0.0095419883728027,0.0,0.0,3,0.0223650932312011,0.0410330295562744,0.0186679363250733,0.4549490136835087,2,6,1
HONOR-70Pro,0.0009751319885254,0.8,1.5663734150291435,0.0024604797363281,0.0002954006195068,0.0181482315063476,0.0211900711059569,0.0007277727127075,0.0090227127075195,6.37589147286813,0.0114188710986706,-0.7278148516326857,0.0072900056838989,0.0016427040100097,0.0242319107055663,1,0.0242319107055663,0.0242319107055663,1.0823023740106044,0.0,0.0,0,0.0291600227355957,0.0,0.0,0.0,0.0,0.0,4.5212931632995605,0,0,0,0,0,0,0,7.152557373046875e-06,0.0,0.0,0.0,0.0,3,0.0242390632629394,0.0291600227355957,0.0049209594726562,0.1687570519843687,2,5,1
HONOR-70Pro,0.0089550018310546,0.7142857142857143,1.2680384777573157,0.0059704780578612,0.0016870498657226,0.0192384719848633,0.0254178047180176,0.0039002299308776,0.0067498683929443,2.222266592125249,0.0113683875938894,0.8782073267432429,0.0089653333028157,0.0124040444691976,0.0315971374511719,1,0.0315971374511719,0.0315971374511719,1.586001169157622,0.0068798065185547,0.1278964630795145,0,0.0537919998168945,0.0,0.0033400058746337,0.062091126673167,0.0068798065185547,0.1278964630795145,6.597815036773682,1,0,1,0,0,0,0,3.409385681152344e-05,0.0033740997314453,0.0033740997314453,0.01025390625,0.01025390625,3,0.0166139602661132,0.0537919998168945,0.0371780395507812,0.6911444020920143,2,6,1
HONOR-70Pro,0.0020289421081542,0.5,1.037741194733326,0.0064020156860352,0.0008145809173583,0.0171197891235351,0.0191423416137695,0.0020139217376708,0.011052131652832,1.6741248324146971,0.0084364174027483,-0.8600249673963587,0.008129596710205,0.0105899572372436,0.0211648941040039,1,0.0211648941040039,0.0211648941040039,0.6850780976635342,0.0064020156860352,0.157498973546837,0,0.0406479835510253,0.0,0.0020139217376708,0.0495454278843311,0.0064020156860352,0.157498973546837,4.480303049087524,1,0,1,0,0,0,0,1.5020370483398438e-05,0.0020289421081542,0.0020289421081542,0.0084309577941894,0.0084309577941894,2,0.0194830894470214,0.0406479835510253,0.0211648941040039,0.520687430347822,0,5,0
HONOR-70Pro,0.0052409172058104,0.7142857142857143,0.8045091783168982,0.0057679414749144,0.0011115074157714,0.0108430385589599,0.0111205577850341,0.002415657043457,0.009845495223999,0.8798801281389175,0.004752634605282,-1.6874090039491392,0.0059074958165486,0.0038822293281555,0.0113980770111083,1,0.0113980770111083,0.0113980770111083,-0.0253557148449452,0.0,0.0,0,0.0354449748992919,0.0,0.0,0.0,0.0,0.0,6.513426065444946,0,0,1,0,0,0,0,8.106231689453125e-06,0.0,0.0,0.0085260868072509,0.0085260868072509,4,0.0199241638183593,0.0354449748992919,0.0155208110809326,0.4378846684200267,2,6,1
HONOR-70Pro,0.0042290687561033,0.8571428571428571,1.3578165188996334,0.0033249855041504,0.0009760856628417,0.0319489240646362,0.0363144278526306,0.0020204782485961,0.0185067057609558,8.608740857593551,0.0164069474451793,-0.5865012122799809,0.0120833317438761,0.0098419984181721,0.040679931640625,1,0.040679931640625,0.040679931640625,1.0200284605901455,0.040679931640625,0.5611025791960856,0,0.0724999904632568,0.0,0.0,0.0,0.040679931640625,0.5611025791960856,6.475807905197144,1,0,1,0,0,0,0,0.0,0.0022768974304199,0.0022768974304199,0.0429568290710449,0.0429568290710449,4,0.0429739952087402,0.0724999904632568,0.0295259952545165,0.4072551605297169,2,6,1
HONOR-70Pro,0.0044658184051513,0.625,0.7790967747317759,0.0049281120300292,0.0011807441711425,0.008651876449585,0.0100054264068603,0.0022239685058593,0.0066570043563842,0.7556168359942078,0.003791632000075,-0.6904805312605942,0.0048667022160121,0.0039561986923217,0.0113589763641358,1,0.0113589763641358,0.0113589763641358,0.4407471511069397,0.0064668655395507,0.189828325879889,0,0.0340669155120849,0.0,0.0049281120300292,0.1446597661088831,0.0064668655395507,0.189828325879889,6.501811981201172,1,0,1,0,0,0,0,1.7881393432617188e-05,0.0049459934234619,0.0049459934234619,0.0114128589630126,0.0114128589630126,4,0.0182600021362304,0.0340669155120849,0.0158069133758545,0.4639960248308114,2,4,1
HONOR-70Pro,0.0040390491485595,0.625,1.4759488816575317,0.0028281211853026,0.00077486038208,0.0138067722320557,0.0195929765701293,0.002015471458435,0.0046803951263427,3.88195919743736,0.0087728591368777,1.748191958187399,0.0059438773563929,0.0073545575141906,0.025379180908203,1,0.025379180908203,0.025379180908203,1.852769160705975,0.0060918331146241,0.1464131611971622,0,0.0416071414947509,0.0,0.0028281211853026,0.0679720135462667,0.0060918331146241,0.1464131611971622,0.0,1,0,1,0,0,0,0,8.106231689453125e-06,0.0028362274169921,0.0028362274169921,0.0089280605316162,0.0089280605316162,4,0.0121970176696777,0.0416071414947509,0.0294101238250732,0.7068527846063047,0,0,0
HONOR-80_SE_1,0.0042848587036132,0.5555555555555556,1.066928201285151,0.001805543899536,0.0008734464645385,0.0084842205047607,0.0101296186447143,0.0012834668159485,0.0052598118782043,3.6989832298957497,0.0039611035786598,0.0710589133370636,0.0037126243114471,0.0012393951416015,0.011775016784668,1,0.011775016784668,0.011775016784668,1.156684251879258,0.0070738792419432,0.2381697772426233,0,0.0297009944915771,0.0,0.0,0.0,0.0070738792419432,0.2381697772426233,6.2871739864349365,1,0,1,0,0,0,0,0.0,0.004655122756958,0.004655122756958,0.0117290019989013,0.0117290019989013,6,0.0235040187835693,0.0297009944915771,0.0061969757080077,0.2086453943407584,2,5,1
HONOR-80_SE_1,0.0044400691986084,0.625,0.7701486521578436,0.0045671463012695,6.160736083982085e-05,0.0072425365447998,0.0079921960830688,0.0022045373916625,0.0054190158843993,0.5857903528920544,0.0031451883942631,-0.9754079297405904,0.0040838718414306,0.0032954812049865,0.0087418556213379,1,0.0087418556213379,0.0087418556213379,-0.1115050026208686,0.0062429904937744,0.2183848610960525,0,0.0285871028900146,0.0,0.0045950412750243,0.1607382634296052,0.0062429904937744,0.2183848610960525,99.00402808189392,1,0,1,0,0,0,0,3.0994415283203125e-05,0.0046260356903076,0.0046260356903076,0.010869026184082,0.010869026184082,4,0.0154361724853515,0.0285871028900146,0.0131509304046631,0.4600301910711171,1,4,1
HONOR-80_SE_1,0.0013391971588134,0.5833333333333334,1.4035487798929802,0.0013010501861573,2.408027648925781e-05,0.0069458484649657,0.0110154151916504,2.956390380859982e-05,0.0047360658645629,4.338647608575812,0.0045815698449347,2.042180105632097,0.0032642754641446,0.00116828083992,0.015084981918335,1,0.015084981918335,0.015084981918335,1.6935555974850351,0.00826096534729,0.2300654028750695,0,0.0359070301055908,0.0,0.0045299530029296,0.1261578300853213,0.0069458484649657,0.1934397928355627,0.0,1,0,1,0,0,0,0,2.408027648925781e-05,0.0045540332794189,0.0058691501617431,0.0128149986267089,0.0128149986267089,4,0.0278999805450439,0.0359070301055908,0.0080070495605469,0.2229939245044993,0,0,0
HONOR-80_SE_1,0.004828929901123,0.75,0.7674734976291244,0.0025010108947754,0.0012787342071532,0.0073398113250732,0.0081938982009887,0.0017864704132079,0.004982590675354,1.9347378455671864,0.0028882338056066,-0.4869051180973853,0.0037633010319301,0.0018324851989746,0.0090479850769042,1,0.0090479850769042,0.0090479850769042,0.9412546855625924,0.0074570178985596,0.2830728294612246,0,0.0263431072235107,0.0,0.0037641525268555,0.1428894661103633,0.0062010288238525,0.2353947380329608,6.377073049545288,1,0,1,0,0,0,0,0.0012938976287841,0.0050580501556396,0.0050580501556396,0.0112590789794921,0.0125150680541992,3,0.0215630531311035,0.0263431072235107,0.0047800540924072,0.1814536930609726,2,6,1
