Label,A_Burst_Duration,A_CV,A_IAT_IQR,A_IAT_Median,A_IAT_P10,A_IAT_P90,A_IAT_P95,A_IAT_Q1,A_IAT_Q3,A_IAT_StdDev,A_Kurtosis,A_Mean_IAT,A_Silence_Avg_Duration,A_Silence_Count,A_Silence_Max_Duration,A_Silence_Total_Duration,A_Skewness,Assoc_Time,Dst_One_Count,First_Stage_Time_Diff,Gap_23_Time,Gap_34_Time,Gap_45_Time,Next_Packet_After_First_Stage,Probe_Time,Trans_1_1,Trans_1_2,Trans_1_3,Trans_1_4,Trans_1_5,Trans_1_6,Trans_2_1,Trans_2_2,Trans_2_3,Trans_2_4,Trans_2_5,Trans_2_6,Trans_3_1,Trans_3_2,Trans_3_3,Trans_3_4,Trans_3_5,Trans_3_6,Trans_4_1,Trans_4_2,Trans_4_3,Trans_4_4,Trans_4_5,Trans_4_6,Trans_5_1,Trans_5_2,Trans_5_3,Trans_5_4,Trans_5_5,Trans_5_6,Trans_6_1,Trans_6_2,Trans_6_3,Trans_6_4,Trans_6_5,Trans_6_6,Type_1_Count,Type_1_First_Occurrence_Time,Type_1_Last_Time,Type_2_Count,Type_2_First_Occurrence_Time,Type_2_Last_Time,Type_3_Count,Type_3_First_Occurrence_Time,Type_3_Last_Time,Type_4_Count,Type_4_First_Occurrence_Time,Type_4_Last_Time,Type_5_Count,Type_5_First_Occurrence_Time,Type_5_Last_Time,Type_6_Count,Type_6_First_Occurrence_Time,Type_6_Last_Time,Type_6_Time,Type_Sequence,lk_count,lk_elem_1,lk_elem_2,lk_elem_3,lk_elem_4,lk_elem_5,Class_Level1,Class_Level2,Final_Class
HONOR-70Pro,0.0089550018310546,1.2680384777573157,0.0028496384620666,0.0059704780578612,0.0016870498657226,0.0192384719848633,0.0254178047180176,0.0039002299308776,0.0067498683929443,0.0113683875938894,0.8782073267432429,0.0089653333028157,0.0315971374511719,1,0.0315971374511719,0.0315971374511719,1.586001169157622,0.0068798065185547,0,0.0537919998168945,0.0,0.0033400058746337,0.0068798065185547,6.597815036773682,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,3.409385681152344e-05,1,0.0033740997314453,0.0033740997314453,1,0.01025390625,0.01025390625,3,0.0166139602661132,0.0537919998168945,0.0371780395507812,"3,3,4,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-70Pro,0.0020289421081542,1.037741194733326,0.0090382099151612,0.0064020156860352,0.0008145809173583,0.0171197891235351,0.0191423416137695,0.0020139217376708,0.011052131652832,0.0084364174027483,-0.8600249673963587,0.008129596710205,0.0211648941040039,1,0.0211648941040039,0.0211648941040039,0.6850780976635342,0.0064020156860352,0,0.0406479835510253,0.0,0.0020139217376708,0.0064020156860352,4.480303049087524,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0,1.5020370483398438e-05,1,0.0020289421081542,0.0020289421081542,1,0.0084309577941894,0.0084309577941894,2,0.0194830894470214,0.0406479835510253,0.0211648941040039,"3,3,4,5,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-70Pro,0.0052409172058104,0.8045091783168982,0.007429838180542,0.0057679414749144,0.0011115074157714,0.0108430385589599,0.0111205577850341,0.002415657043457,0.009845495223999,0.004752634605282,-1.6874090039491392,0.0059074958165486,0.0113980770111083,1,0.0113980770111083,0.0113980770111083,-0.0253557148449452,0.0,0,0.0354449748992919,0.0,0.0,0.0,6.513426065444946,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,8.106231689453125e-06,0,0.0,0.0,1,0.0085260868072509,0.0085260868072509,4,0.0199241638183593,0.0354449748992919,0.0155208110809326,"3,3,5,6,6,6,6",3,1,1,0,1,0,D0,NOPR,D0NOPR
HONOR-70Pro,0.0042290687561033,1.3578165188996334,0.0164862275123597,0.0033249855041504,0.0009760856628417,0.0319489240646362,0.0363144278526306,0.0020204782485961,0.0185067057609558,0.0164069474451793,-0.5865012122799809,0.0120833317438761,0.040679931640625,1,0.040679931640625,0.040679931640625,1.0200284605901455,0.040679931640625,0,0.0724999904632568,0.0,0.0,0.040679931640625,6.475807905197144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0022768974304199,0.0022768974304199,1,0.0429568290710449,0.0429568290710449,4,0.0429739952087402,0.0724999904632568,0.0295259952545165,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-70Pro,0.0044658184051513,0.7790967747317759,0.0044330358505249,0.0049281120300292,0.0011807441711425,0.008651876449585,0.0100054264068603,0.0022239685058593,0.0066570043563842,0.003791632000075,-0.6904805312605942,0.0048667022160121,0.0113589763641358,1,0.0113589763641358,0.0113589763641358,0.4407471511069397,0.0064668655395507,0,0.0340669155120849,0.0,0.0049281120300292,0.0064668655395507,6.501811981201172,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,1.7881393432617188e-05,1,0.0049459934234619,0.0049459934234619,1,0.0114128589630126,0.0114128589630126,4,0.0182600021362304,0.0340669155120849,0.0158069133758545,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-70Pro,0.0040390491485595,1.4759488816575317,0.0026649236679077,0.0028281211853026,0.00077486038208,0.0138067722320557,0.0195929765701293,0.002015471458435,0.0046803951263427,0.0087728591368777,1.748191958187399,0.0059438773563929,0.025379180908203,1,0.025379180908203,0.025379180908203,1.852769160705975,0.0060918331146241,0,0.0416071414947509,0.0,0.0028281211853026,0.0060918331146241,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,8.106231689453125e-06,1,0.0028362274169921,0.0028362274169921,1,0.0089280605316162,0.0089280605316162,4,0.0121970176696777,0.0416071414947509,0.0294101238250732,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0042848587036132,1.066928201285151,0.0039763450622557,0.001805543899536,0.0008734464645385,0.0084842205047607,0.0101296186447143,0.0012834668159485,0.0052598118782043,0.0039611035786598,0.0710589133370636,0.0037126243114471,0.011775016784668,1,0.011775016784668,0.011775016784668,1.156684251879258,0.0070738792419432,0,0.0297009944915771,0.0,0.0,0.0070738792419432,6.2871739864349365,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,1,0.0,0.0,1,0.004655122756958,0.004655122756958,1,0.0117290019989013,0.0117290019989013,6,0.0235040187835693,0.0297009944915771,0.0061969757080077,"3,4,5,6,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0044400691986084,0.7701486521578436,0.0032144784927367,0.0045671463012695,6.160736083982085e-05,0.0072425365447998,0.0079921960830688,0.0022045373916625,0.0054190158843993,0.0031451883942631,-0.9754079297405904,0.0040838718414306,0.0087418556213379,1,0.0087418556213379,0.0087418556213379,-0.1115050026208686,0.0062429904937744,0,0.0285871028900146,0.0,0.0045950412750243,0.0062429904937744,99.00402808189392,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,3.0994415283203125e-05,1,0.0046260356903076,0.0046260356903076,1,0.010869026184082,0.010869026184082,4,0.0154361724853515,0.0285871028900146,0.0131509304046631,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0013391971588134,1.4035487798929802,0.0047065019607543,0.0013010501861573,2.408027648925781e-05,0.0069458484649657,0.0110154151916504,2.956390380859982e-05,0.0047360658645629,0.0045815698449347,2.042180105632097,0.0032642754641446,0.015084981918335,1,0.015084981918335,0.015084981918335,1.6935555974850351,0.00826096534729,0,0.0359070301055908,0.0,0.0045299530029296,0.0069458484649657,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.408027648925781e-05,5,0.0045540332794189,0.0058691501617431,1,0.0128149986267089,0.0128149986267089,4,0.0278999805450439,0.0359070301055908,0.0080070495605469,"3,3,4,4,4,4,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.004828929901123,0.7674734976291244,0.003196120262146,0.0025010108947754,0.0012787342071532,0.0073398113250732,0.0081938982009887,0.0017864704132079,0.004982590675354,0.0028882338056066,-0.4869051180973853,0.0037633010319301,0.0090479850769042,1,0.0090479850769042,0.0090479850769042,0.9412546855625924,0.0074570178985596,0,0.0263431072235107,0.0,0.0037641525268555,0.0062010288238525,6.377073049545288,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,0.0012938976287841,1,0.0050580501556396,0.0050580501556396,2,0.0112590789794921,0.0125150680541992,3,0.0215630531311035,0.0263431072235107,0.0047800540924072,"3,3,4,5,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0032570362091064,1.2877863815524109,0.0045526027679443,0.0030305385589599,0.0006325244903564,0.0129724740982055,0.0161512494087218,0.0014258623123168,0.0059784650802612,0.0071410060627959,0.4651666162861287,0.0055451790491739,0.0193300247192381,1,0.0193300247192381,0.0193300247192381,1.3986331109702723,0.0066149234771729,0,0.0332710742950439,0.0,0.0040690898895263,0.0066149234771729,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,2.789497375488281e-05,1,0.0040969848632812,0.0040969848632812,1,0.0107119083404541,0.0107119083404541,3,0.0300419330596923,0.0332710742950439,0.0032291412353515,"3,3,4,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0011670589447022,2.1221977815140494,0.0029155015945434,0.0010981559753417,2.5987625122098763e-05,0.005507755279541,0.0129122972488402,4.601478576660156e-05,0.00296151638031,0.0070959450166381,8.280878896368918,0.0033436775207519,0.0280539989471435,1,0.0280539989471435,0.0280539989471435,3.0756119699372926,0.0078020095825196,0,0.0501551628112793,0.0,0.0038928985595703,0.0064229965209961,6.325400114059448,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,2,0.0,0.0009591579437255,4,0.0048520565032958,0.0062310695648193,1,0.0126540660858154,0.0126540660858154,9,0.0407080650329589,0.0501551628112793,0.0094470977783203,"3,3,4,4,4,4,5,6,6,6,6,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0039126873016356,1.256424451265053,0.0026170015335083,0.0022114515304565,5.300045013426763e-05,0.0098338603973388,0.0122649908065796,0.0014047622680663,0.0040217638015746,0.0049617530118564,0.7858226609109313,0.0039491057395935,0.0146961212158204,1,0.0146961212158204,0.0146961212158204,1.4444549073492237,0.0077500343322752,0,0.031592845916748,0.0,0.0027790069580078,0.0077500343322752,6.426492929458618,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0,2.9802322387695312e-05,1,0.0028088092803955,0.0028088092803955,1,0.0105588436126708,0.0105588436126708,5,0.0252549648284912,0.031592845916748,0.0063378810882567,"3,3,4,5,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0051591396331787,0.8817546450978633,0.0043041110038756,0.0032274723052978,0.001451015472412,0.0095294713973998,0.0107946991920471,0.0019946098327636,0.0062987208366393,0.0041759780000046,-0.4736251585778745,0.0047359863917032,0.0120599269866943,1,0.0120599269866943,0.0120599269866943,0.9448465467770596,0.0069990158081054,0,0.0284159183502197,0.0,0.0,0.0069990158081054,6.165825843811035,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0041978359222412,0.0041978359222412,1,0.0111968517303466,0.0111968517303466,4,0.023256778717041,0.0284159183502197,0.0051591396331787,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0030448436737059,1.2296683534686577,0.0039578080177307,0.0027694702148437,0.0006724596023559,0.0110230445861816,0.0135940313339233,0.0014127492904662,0.0053705573081969,0.0059290404191907,0.3661689660535758,0.0048216581344604,0.0161650180816651,1,0.0161650180816651,0.0161650180816651,1.341466967483957,0.0058810710906981,0,0.0289299488067626,0.0,0.0038390159606933,0.0058810710906981,6.297753810882568,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,0.0,2.789497375488281e-05,1,0.0038669109344482,0.0038669109344482,1,0.0097479820251464,0.0097479820251464,3,0.0259130001068115,0.0289299488067626,0.0030169486999511,"3,3,4,5,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.002763032913208,0.7071036664845123,0.00496506690979,0.00608491897583,0.0012628078460693,0.0083601951599121,0.0088335514068603,0.0019750595092773,0.0069401264190674,0.0035489513168093,-1.5042739714536335,0.0050189971923828,0.0093069076538085,1,0.0093069076538085,0.0093069076538085,-0.105089252296791,0.0,0,0.025094985961914,0.0,0.0,0.0,6.310104846954346,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,1,0.00608491897583,0.00608491897583,4,0.0130250453948974,0.025094985961914,0.0120699405670166,"4,5,6,6,6,6",3,1,1,1,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_1,0.0035529136657714,0.8326284554509473,0.0032342672348021,0.0026960372924805,2.4676322936994805e-05,0.0056116342544555,0.0059648633003234,0.0010524988174438,0.004286766052246,0.002332292453284,-1.2489886624460365,0.0028011202812194,0.0063180923461914,1,0.0063180923461914,0.0063180923461914,0.1800539521045223,0.0063419342041015,0,0.0224089622497558,0.0,0.0039460659027099,0.0063180923461914,5.016875982284546,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.5033950805664062e-05,2,0.0039710998535156,0.0039949417114257,1,0.0103130340576171,0.0103130340576171,4,0.0135960578918457,0.0224089622497558,0.0088129043579101,"3,3,4,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0012569427490235,1.2790920664719871,0.0118985176086424,0.013155460357666,0.003636646270752,0.02267427444458,0.0238641262054442,0.0072062015533447,0.0191047191619872,0.0168270449742773,0.0,0.013155460357666,0.0250539779663085,1,0.0250539779663085,0.0250539779663085,0.0,0.0,0,0.026310920715332,0.0,0.0,0.0,3.975379943847656,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,2,0.0250539779663085,0.026310920715332,0.0012569427490235,"4,6,6",4,1,1,1,0,1,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0029571056365966,0.865719498706489,0.0031734704971313,0.0021491050720214,0.0007712364196777,0.006652021408081,0.00696702003479,0.0014640092849731,0.0046374797821044,0.0026791778663726,-1.0797831443676766,0.0030947412763322,0.007282018661499,1,0.007282018661499,0.007282018661499,0.613899834415859,0.0062320232391357,0,0.0216631889343261,0.0,0.0030429363250732,0.0062320232391357,3.926586151123047,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.9087066650390625e-05,1,0.0030720233917236,0.0030720233917236,1,0.0093040466308593,0.0093040466308593,4,0.0165860652923584,0.0216631889343261,0.0050771236419677,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0028290748596191,0.8360733224481411,0.0031319856643676,0.0023629665374755,0.0007643699645995,0.0063182353973388,0.0064061403274536,0.0014024972915649,0.0045344829559326,0.0024789636795547,-1.1863683175788329,0.002965007509504,0.0064940452575683,1,0.0064940452575683,0.0064940452575683,0.524173891140382,0.0064940452575683,0,0.0207550525665283,0.0,0.0023629665374755,0.0064940452575683,3.83219313621521,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.408027648925781e-05,1,0.0023870468139648,0.0023870468139648,1,0.0088810920715332,0.0088810920715332,4,0.0150821208953857,0.0207550525665283,0.0056729316711425,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0034849643707275,0.8625928868022436,0.002890944480896,0.0023241043090819,0.0009541511535644,0.0070303440093994,0.0074191570281982,0.0017310380935668,0.0046219825744629,0.0028171056183378,-0.9626194701120956,0.0032658576965332,0.0078079700469971,1,0.0078079700469971,0.0078079700469971,0.6873536141176178,0.006511926651001,0,0.0228610038757324,0.0,0.0023241043090819,0.006511926651001,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.288818359375e-05,1,0.0023469924926757,0.0023469924926757,1,0.0088589191436767,0.0088589191436767,4,0.0166668891906738,0.0228610038757324,0.0061941146850586,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0014286041259764,1.1351721952472988,0.0052092075347901,0.002403974533081,3.1661987304677094e-05,0.0089635372161865,0.0109842777252197,0.0006994009017943,0.0059086084365845,0.0046468782639567,-0.1052496566270289,0.0040935448237827,0.0130050182342529,1,0.0130050182342529,0.0130050182342529,1.0080738287653284,0.0062692165374756,0,0.0286548137664794,0.0,0.002403974533081,0.0062692165374756,3.734794855117798,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.9802322387695312e-05,1,0.0024337768554687,0.0024337768554687,1,0.0087029933929443,0.0087029933929443,4,0.0217080116271972,0.0286548137664794,0.0069468021392821,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0030879974365233,0.8886083428723431,0.0027884244918823,0.0025980472564697,0.0008142471313476,0.0068495750427245,0.0075768470764159,0.0015289783477782,0.0043174028396606,0.0028721052341874,-0.6157084761677791,0.0032321384974888,0.0083041191101074,1,0.0083041191101074,0.0083041191101074,0.802277132124016,0.0058798789978027,0,0.0226249694824218,0.0,0.0025980472564697,0.0058798789978027,6.866554021835327,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,3.0040740966796875e-05,1,0.0026280879974365,0.0026280879974365,1,0.0085079669952392,0.0085079669952392,4,0.0168120861053466,0.0226249694824218,0.0058128833770751,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0038981437683105,1.1741730853528434,0.0027797222137451,0.0025774240493774,3.04698944092064e-05,0.0085148572921753,0.0105678915977478,0.0010247826576232,0.0038045048713684,0.0042201310372491,0.650578124264459,0.0035941302776336,0.0126209259033202,1,0.0126209259033202,0.0126209259033202,1.3456751546649508,0.0067551136016846,0,0.0287530422210693,0.0,0.0026578903198241,0.0067551136016846,6.837985992431641,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0.0,8.106231689453125e-06,1,0.0026659965515136,0.0026659965515136,1,0.0094211101531982,0.0094211101531982,5,0.0220420360565185,0.0287530422210693,0.0067110061645508,"3,3,4,5,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-80_SE_2,0.0032191276550292,1.13558881572218,0.0032184123992919,0.0027899742126465,0.0007721900939941,0.0096166133880615,0.0119547843933105,0.0015945434570312,0.0048129558563232,0.0048551238356712,0.6879513951874023,0.0042754241398402,0.0142929553985596,1,0.0142929553985596,0.0142929553985596,1.4073276272185695,0.0064990520477294,0,0.0299279689788818,0.0,0.0031268596649169,0.0064990520477294,3.830595016479492,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,3.0040740966796875e-05,1,0.0031569004058837,0.0031569004058837,1,0.0096559524536132,0.0096559524536132,4,0.0239489078521728,0.0299279689788818,0.005979061126709,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0024292469024658,0.9608311315410856,0.0048421025276183,0.0020240545272826,1.6593933105450016e-05,0.0063455820083618,0.0064832329750061,0.0002898573875427,0.005131959915161,0.0026778305797933,-1.5266284154016854,0.0027869939804077,0.0066208839416504,1,0.0066208839416504,0.0066208839416504,0.302655218392425,0.0066208839416504,0,0.0278699398040771,0.0,0.0053939819335936,0.0066208839416504,6.240303039550781,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,2,0.0,1.811981201171875e-05,1,0.0054121017456054,0.0054121017456054,1,0.0120329856872558,0.0120329856872558,7,0.0183479785919189,0.0278699398040771,0.0095219612121582,"3,3,4,5,6,6,6,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0131292343139647,0.7990188082077851,0.0077105164527894,0.0063885450363159,0.0034090280532836,0.0183919668197632,0.0202699303627014,0.0048829913139342,0.0125935077667236,0.0075079908607682,-0.7071631258140614,0.0093965133031209,0.0221478939056396,1,0.0221478939056396,0.0221478939056396,0.8787727256724085,0.0063111782073974,0,0.0563790798187255,0.0,0.0,0.0063111782073974,3.535741090774536,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,1,0.0,0.0,1,0.0221478939056396,0.0221478939056396,1,0.0284590721130371,0.0284590721130371,4,0.0349249839782714,0.0563790798187255,0.0214540958404541,"3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0041041374206543,0.9759199664528272,0.0037364959716796,0.0020048618316649,0.0013588428497314,0.0086838245391845,0.0102623224258422,0.0014065504074097,0.0051430463790893,0.0039365700867178,0.1787408881542038,0.0040337017604282,0.0118408203124999,1,0.0118408203124999,0.0118408203124999,1.2602617542249386,0.0065791606903076,0,0.028235912322998,0.0,0.0037069320678711,0.0065791606903076,3.572817087173462,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,0.0012910366058349,1,0.004997968673706,0.004997968673706,1,0.0115771293640136,0.0115771293640136,4,0.0234179496765136,0.028235912322998,0.0048179626464843,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0055220127105712,1.4403003484143104,0.0878856182098389,0.0056099891662597,0.0006805658340453,0.1235039234161377,0.1264854669570923,0.0020347833633422,0.0899204015731811,0.0623143441618187,-1.4672624340626386,0.0432648261388142,0.1294670104980469,1,0.1294670104980469,0.1294670104980469,0.713952498375274,0.0,0,0.2595889568328857,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0.0,0.0,3,0.0041608810424804,0.0055220127105712,0,0.0,0.0,3,0.1349890232086181,0.2595889568328857,0.1245999336242675,"3,4,4,4,6,6,6",3,1,1,0,0,1,D0,NOPR,D0NOPR
HONOR-V40,0.0032241344451904,1.1389232037177888,0.003261923789978,0.0022599697113036,0.00074143409729,0.0096231937408447,0.0114330768585204,0.0015995502471923,0.0048614740371704,0.0046289112926631,0.202978672644047,0.0040642874581473,0.0132429599761963,1,0.0132429599761963,0.0132429599761963,1.2647472035934086,0.0072100162506103,0,0.0284500122070312,0.0,0.0019800662994384,0.0072100162506103,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,2.5033950805664062e-05,1,0.0020051002502441,0.0020051002502441,1,0.0092151165008544,0.0092151165008544,4,0.0224580764770507,0.0284500122070312,0.0059919357299805,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
HONOR-V40,0.0031321048736572,1.1510656004598223,0.0033409595489501,0.0021808147430419,0.000893497467041,0.0095282077789306,0.0117206811904907,0.0015585422515869,0.0048995018005371,0.004772824089867,0.5720382628125078,0.0041464396885463,0.0139131546020507,1,0.0139131546020507,0.0139131546020507,1.3788398917102973,0.0066049098968506,0,0.0290250778198242,0.0,0.0031940937042236,0.0066049098968506,6.274584054946899,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,2,0.0,1.5020370483398438e-05,1,0.003209114074707,0.003209114074707,1,0.0098140239715576,0.0098140239715576,4,0.0237271785736084,0.0290250778198242,0.0052978992462158,"3,3,4,5,6,6,6,6",2,1,1,0,0,0,D0,NOPR,D0NOPR
