Time,Dst,Type
0.0,0,3
0.0021109580993652344,0,4
0.009094953536987305,0,5
0.012437105178833008,0,6
0.02125716209411621,0,6
0.022544145584106445,0,6
0.026632070541381836,0,6
5.709586143493652,1,1
5.709622144699097,0,2
5.711038112640381,0,2
5.729483127593994,1,1
5.729496955871582,0,2
5.730978012084961,0,2
5.732486963272095,0,2
15.780357122421265,0,2
15.78206205368042,0,2
15.801614046096802,0,2
25.809909105300903,1,1
25.80994200706482,0,2
25.811007976531982,0,2
25.8298180103302,1,1
25.829848051071167,0,2
25.830871105194092,0,2
25.831834077835083,0,2
