Time,Dst,Type
0.0,0,1
2.9802322387695312e-05,0,2
0.0012478828430175781,0,2
0.0024390220642089844,0,2
0.005254030227661133,0,3
0.010174036026000977,0,4
0.016984939575195312,0,5
0.05660295486450195,0,6
0.059729814529418945,0,6
0.05973386764526367,0,6
0.06312084197998047,0,6
9.457815885543823,1,1
9.458668947219849,0,2
9.458696842193604,1,1
9.459942817687988,0,2
9.460891008377075,0,2
9.477083921432495,1,1
9.477113962173462,0,2
9.477123022079468,1,1
9.47837781906128,0,2
9.478410959243774,0,2
19.39105486869812,1,1
19.39274787902832,0,2
19.392773866653442,1,1
19.393945932388306,0,2
19.394892930984497,0,2
19.412088871002197,1,1
19.413259983062744,0,2
19.4132878780365,1,1
19.41490387916565,0,2
19.414932012557983,0,2
