Time,Dst,Type
0.0,0,1
3.0040740966796875e-05,0,2
0.003734111785888672,0,3
0.0046160221099853516,0,3
0.0061359405517578125,0,4
0.014043092727661133,0,5
0.02392292022705078,0,6
0.054717063903808594,0,6
0.0633840560913086,0,6
1.9616320133209229,1,1
1.9632599353790283,0,2
11.061248064041138,1,1
11.061280012130737,0,2
11.062839984893799,0,2
11.062860012054443,0,2
11.083051919937134,1,1
11.084012031555176,0,2
11.084052085876465,0,2
11.085113048553467,0,2
21.02266502380371,1,1
21.022699117660522,0,2
21.023893117904663,0,2
21.02392292022705,0,2
21.041615962982178,1,1
21.042647123336792,0,2
21.042684078216553,0,2
21.043663024902344,0,2
