Time,Dst,Type
0.0,0,2
1.0967254638671875e-05,0,3
0.0010619163513183594,0,2
0.002084970474243164,0,2
0.0021338462829589844,0,3
0.00518798828125,0,4
0.011386871337890625,0,5
0.03005504608154297,0,6
0.032948970794677734,0,6
0.035017967224121094,0,6
0.04094099998474121,0,6
5.719728946685791,1,1
5.7197349071502686,0,2
5.7207419872283936,0,2
5.7221519947052,0,2
5.740339040756226,1,1
5.7403528690338135,0,2
5.741865873336792,0,2
5.741873025894165,0,2
15.805491924285889,1,1
15.805523872375488,0,2
25.75792694091797,1,1
25.759294033050537,0,2
25.75932502746582,0,2
25.760154008865356,0,2
