Time,Dst,Type
0.0,0,3
1.5020370483398438e-05,0,3
2.002716064453125e-05,0,3
2.4080276489257812e-05,0,3
0.0010759830474853516,0,3
0.0011010169982910156,0,3
0.0011060237884521484,0,3
0.0011110305786132812,0,3
0.0011150836944580078,0,3
0.003278017044067383,0,3
0.0033109188079833984,0,3
0.004302978515625,0,3
0.004342079162597656,0,4
0.004348039627075195,0,4
0.00527191162109375,0,4
0.006545066833496094,0,4
0.006577014923095703,0,4
0.006582975387573242,0,4
0.00751805305480957,0,4
0.007539033889770508,0,4
0.02436208724975586,0,6
0.03240013122558594,0,6
0.03363299369812012,0,6
12.477626085281372,0,2
12.478739023208618,0,2
12.484142065048218,0,2
31.456051111221313,1,1
31.45606303215027,1,1
31.45779299736023,0,2
31.458985090255737,0,2
31.46003007888794,0,2
31.460060119628906,0,2
31.46144390106201,0,2
