Time,Dst,Type
0.0,0,1
1.0013580322265625e-05,0,2
0.0016171932220458984,0,2
0.0027251243591308594,0,3
0.014263153076171875,0,3
0.019052982330322266,0,4
0.05399799346923828,0,5
0.17482995986938477,0,6
0.1805410385131836,0,6
0.19976210594177246,0,6
0.20294809341430664,0,6
11.566805124282837,1,1
11.569432973861694,1,1
11.58774709701538,1,1
11.588649034500122,1,1
11.661717176437378,1,1
11.661725044250488,1,1
11.661725997924805,0,2
11.663421154022217,1,1
11.663433074951172,0,2
11.68269419670105,1,1
11.682705163955688,1,1
11.682707071304321,0,2
11.683748960494995,1,1
11.683760166168213,0,2
