Time,Dst,Type
0.0,0,1
0.0018401145935058594,0,2
0.003116130828857422,0,3
0.015055179595947266,0,3
0.01506805419921875,0,3
0.01703810691833496,0,4
0.05204200744628906,0,5
0.16916298866271973,0,6
0.17419219017028809,0,6
0.19359898567199707,0,6
0.1956310272216797,0,6
11.241205215454102,0,2
11.250996112823486,1,1
11.253849983215332,0,2
11.321205139160156,1,1
11.321216106414795,1,1
11.321218013763428,0,2
11.322559118270874,1,1
11.322582006454468,0,2
11.341540098190308,1,1
11.341569185256958,1,1
11.341570138931274,0,2
