Time,Dst,Type
0.0,0,1
9.059906005859375e-06,0,1
1.0013580322265625e-05,0,1
0.0012638568878173828,0,1
0.0012769699096679688,0,1
0.002424955368041992,0,2
0.0024259090423583984,0,2
0.0034160614013671875,0,2
0.005070924758911133,0,3
0.008626937866210938,0,4
0.009994983673095703,0,4
0.01088094711303711,0,4
0.010892868041992188,0,4
0.0123138427734375,0,4
0.0192110538482666,0,5
0.03458404541015625,0,6
0.04424691200256348,0,6
0.04661393165588379,0,6
0.04935789108276367,0,6
12.17924189567566,0,2
12.180855989456177,0,2
