Time,Dst,Type
0.0,0,1
9.059906005859375e-06,0,2
0.0010330677032470703,0,2
0.001043081283569336,0,2
0.002267122268676758,0,3
0.0022780895233154297,0,3
0.004751920700073242,0,4
0.012769937515258789,0,5
0.03925895690917969,0,6
0.03926801681518555,0,6
0.04022097587585449,0,6
0.0402369499206543,0,6
0.04187798500061035,0,6
0.04524397850036621,0,6
0.04655599594116211,0,6
12.392208099365234,0,2
12.39365291595459,0,2
12.39492392539978,0,2
12.394932985305786,0,2
12.396086931228638,0,2
12.396095991134644,0,2
