Time,Dst,Type
0.0,0,3
7.867813110351562e-06,0,3
8.821487426757812e-06,0,3
9.775161743164062e-06,0,3
0.0011029243469238281,0,3
0.0011107921600341797,0,3
0.0011119842529296875,0,3
0.0011129379272460938,0,3
0.23305487632751465,0,3
0.23782777786254883,0,4
0.23783588409423828,0,4
0.23876190185546875,0,4
0.2387709617614746,0,4
0.23877191543579102,0,4
0.24053597450256348,0,4
0.24054479598999023,0,4
0.2417597770690918,0,4
0.24176788330078125,0,4
0.24176883697509766,0,4
0.24297094345092773,0,4
0.2429800033569336,0,4
0.24407577514648438,0,4
0.24408388137817383,0,4
0.24541282653808594,0,4
0.24544596672058105,0,4
0.24544692039489746,0,4
0.2467508316040039,0,4
0.24675989151000977,0,4
0.24676179885864258,0,4
0.27653980255126953,0,5
0.3952019214630127,0,6
0.39520788192749023,0,6
0.39833688735961914,0,6
0.3983478546142578,0,6
0.40041399002075195,0,6
0.4022078514099121,0,6
6.493218898773193,0,2
6.494394779205322,0,2
6.494403839111328,0,2
6.5168538093566895,0,2
