Time,Dst,Type
0.0,0,1
2.8133392333984375e-05,0,2
0.0007939338684082031,0,2
0.0008180141448974609,0,2
0.005162954330444336,0,3
0.005190134048461914,0,3
0.005195140838623047,0,3
0.006476163864135742,0,3
0.009083032608032227,0,4
0.015916109085083008,0,5
0.026920080184936523,0,6
0.040123939514160156,0,6
0.04237699508666992,0,6
0.04738211631774902,0,6
5.735748052597046,1,1
5.735780954360962,0,2
5.73668909072876,0,2
5.737713098526001,0,2
5.756086111068726,1,1
5.756119012832642,0,2
5.758234024047852,0,2
