Time,Dst,Type
0.0,0,3
5.0067901611328125e-06,0,3
0.010946989059448242,0,4
0.01761913299560547,0,5
0.02397918701171875,0,6
0.02766108512878418,0,6
0.02766704559326172,0,6
0.028687000274658203,0,6
0.028695106506347656,0,6
0.030959129333496094,0,6
9.953774213790894,1,1
9.976781129837036,1,1
9.980260133743286,0,2
19.976677179336548,1,1
19.999723196029663,1,1
19.999754190444946,0,2
20.00101399421692,0,2
20.001041173934937,0,2
29.88749098777771,1,1
29.887505054473877,0,2
29.8886821269989,0,2
29.88963508605957,0,2
29.90919804573059,1,1
