Time,Dst,Type
0.0,0,3
8.106231689453125e-06,0,3
0.007081031799316406,0,4
0.014626026153564453,0,5
0.02327895164489746,0,6
0.030061960220336914,0,6
0.03099799156188965,0,6
0.03335404396057129,0,6
0.03678297996520996,0,6
9.964455127716064,1,1
9.964486122131348,0,2
9.965727090835571,0,2
9.965760946273804,0,2
9.987988948822021,1,1
9.988018989562988,0,2
9.988832950592041,0,2
9.990121126174927,0,2
20.12522602081299,1,1
20.125244140625,0,2
20.126160144805908,0,2
20.127283096313477,0,2
20.149554014205933,1,1
20.14957904815674,0,2
20.150558948516846,0,2
20.15058708190918,0,2
