Time,Dst,Type
0.0,1,1
3.0040740966796875e-05,0,2
0.0008680820465087891,0,2
0.0008962154388427734,0,2
0.023823022842407227,0,3
0.02383112907409668,0,3
0.025265216827392578,0,4
0.042951107025146484,0,6
0.04538106918334961,0,6
0.04901003837585449,0,6
0.05002617835998535,0,6
