Time,Dst,Type
0.0,0,1
2.7894973754882812e-05,0,2
0.00090789794921875,0,2
0.0009360313415527344,0,2
0.021081924438476562,0,3
0.02110910415649414,0,3
0.023786067962646484,0,4
0.030344009399414062,0,5
0.046133995056152344,0,6
0.0664820671081543,0,6
0.06816291809082031,0,6
0.0794219970703125,0,6
10.209616899490356,1,1
10.209649085998535,0,2
10.21120810508728,0,2
10.211236000061035,0,2
10.229757070541382,1,1
10.229788064956665,0,2
10.231162071228027,0,2
10.231189966201782,0,2
20.21319890022278,1,1
20.21322989463806,0,2
20.214195013046265,0,2
20.21421194076538,0,2
20.232572078704834,1,1
20.2326021194458,0,2
20.233849048614502,0,2
20.234988927841187,0,2
30.226279973983765,1,1
30.226310968399048,0,2
30.22709894180298,0,2
30.227133989334106,0,2
30.24453592300415,1,1
30.244565963745117,0,2
30.245978116989136,0,2
30.246000051498413,0,2
