Time,Dst,Type
0.0,0,1
2.5033950805664062e-05,0,2
0.0016279220581054688,0,2
0.0016548633575439453,0,2
0.00992584228515625,0,3
0.009933948516845703,0,3
0.027849912643432617,0,4
0.03322100639343262,0,5
0.03737187385559082,0,6
0.06882596015930176,0,6
0.07174992561340332,0,6
0.0730738639831543,0,6
10.869194984436035,1,1
10.869224071502686,0,2
10.870008945465088,0,2
10.870025873184204,0,2
10.889822006225586,1,1
10.889845848083496,0,2
10.890893936157227,0,2
10.892163038253784,0,2
20.93611192703247,1,1
20.93613886833191,0,2
20.936957836151123,0,2
20.93697500228882,0,2
20.955002069473267,1,1
20.95501685142517,0,2
20.956279039382935,0,2
30.9668869972229,1,1
30.96691584587097,0,2
30.96848702430725,0,2
30.9685218334198,0,2
30.9877610206604,1,1
30.987791061401367,0,2
30.98868203163147,0,2
30.988699913024902,0,2
41.047091007232666,1,1
41.047122955322266,0,2
41.048462867736816,0,2
41.04849100112915,0,2
41.06654191017151,1,1
41.06657290458679,0,2
41.06784391403198,0,2
41.06787085533142,0,2
