Time,Dst,Type
0.0,0,1
0.0012710094451904297,0,2
0.002290010452270508,0,2
0.07515406608581543,0,3
0.07517313957214355,0,3
0.07976913452148438,0,4
0.0797889232635498,0,4
0.08798599243164062,0,5
0.09743499755859375,0,6
0.09744906425476074,0,6
0.0974879264831543,0,6
0.09915900230407715,0,6
0.10085511207580566,0,6
0.10346007347106934,0,6
9.355204105377197,1,1
9.355217933654785,0,2
9.357435941696167,0,2
12.056478023529053,1,1
12.057774066925049,0,2
12.057796955108643,0,2
12.059031009674072,0,2
12.07077693939209,1,1
12.071860074996948,0,2
12.071884155273438,0,2
