Time,Dst,Type
0.0,0,1
2.384185791015625e-05,0,2
0.0008800029754638672,0,2
0.0009050369262695312,0,2
0.0031549930572509766,0,3
0.0031769275665283203,0,3
0.0031838417053222656,0,3
0.006885051727294922,0,4
0.006911039352416992,0,4
0.014248847961425781,0,5
0.014276981353759766,0,5
0.027204036712646484,0,6
0.042968034744262695,0,6
0.04464983940124512,0,6
0.047920942306518555,0,6
9.543020963668823,1,1
9.543071031570435,0,2
9.544179916381836,0,2
9.545393943786621,0,2
19.592108011245728,1,1
19.592134952545166,0,2
19.5935640335083,0,2
19.593597888946533,0,2
