Time,Dst,Type
0.0,0,1
2.7894973754882812e-05,0,2
0.0010678768157958984,0,2
0.001094818115234375,0,2
0.002908945083618164,0,3
0.0029249191284179688,0,3
0.0056247711181640625,0,4
0.012035846710205078,0,5
0.017918825149536133,0,6
0.04361081123352051,0,6
0.04913496971130371,0,6
1.9702889919281006,1,1
1.970322847366333,0,2
1.971587896347046,0,2
1.9716079235076904,0,2
10.984524965286255,1,1
10.986377000808716,0,2
10.987709999084473,0,2
11.004851818084717,0,2
11.006227970123291,0,2
11.006247997283936,0,2
21.032007932662964,1,1
21.033161878585815,0,2
21.034296989440918,0,2
30.97793483734131,0,2
30.97913098335266,0,2
31.0028338432312,0,2
31.004354000091553,0,2
