Time,Dst,Type
0.0,0,1
9.059906005859375e-06,0,2
0.0009009838104248047,0,2
0.0019299983978271484,0,3
0.01386404037475586,0,3
0.01546788215637207,0,4
0.05061197280883789,0,5
0.1670980453491211,0,6
0.17407608032226562,0,6
0.19295406341552734,0,6
0.201279878616333,0,6
10.141741037368774,1,1
10.161781072616577,1,1
10.162847995758057,1,1
10.232805013656616,1,1
10.232812881469727,1,1
10.253047943115234,1,1
10.253058910369873,1,1
10.257404088973999,0,2
10.257412910461426,0,2
10.258977890014648,0,2
10.25898790359497,0,2
