Time,Dst,Type
0.0,0,1
0.0009131431579589844,0,2
0.0009210109710693359,0,2
0.002073049545288086,0,3
0.013998985290527344,0,3
0.015272140502929688,0,4
0.050248146057128906,0,5
0.1778571605682373,0,6
0.19737815856933594,0,6
0.2041630744934082,0,6
10.257920026779175,1,1
10.258990049362183,1,1
10.2605299949646,0,2
10.277995109558105,1,1
10.278001070022583,1,1
10.280143022537231,0,2
10.349264144897461,1,1
10.3492751121521,1,1
10.349276065826416,0,2
10.350687026977539,0,2
10.368940114974976,1,1
10.368942022323608,1,1
10.370283126831055,0,2
10.370293140411377,0,2
