Time,Dst,Type
0.0,1,1
0.0008561611175537109,0,2
0.002067089080810547,0,2
0.0021049976348876953,0,2
0.021340131759643555,0,3
0.021357059478759766,0,3
0.023359060287475586,0,4
0.029400110244750977,0,5
0.03871607780456543,0,6
0.04094815254211426,0,6
2.0936241149902344,1,1
2.0949201583862305,0,2
2.094938039779663,0,2
2.096090078353882,0,2
2.1497440338134766,1,1
2.1497769355773926,0,2
2.151311159133911,0,2
2.1513421535491943,0,2
2.5500741004943848,1,1
2.550969123840332,0,2
2.550995111465454,0,2
2.5526089668273926,0,2
2.559921979904175,1,1
2.5611181259155273,0,2
2.561134099960327,0,2
2.562138080596924,0,2
