Time,Dst,Type
0.0,1,1
0.001455068588256836,0,2
0.001486063003540039,0,2
0.002424955368041992,0,2
0.020725011825561523,0,3
0.021991968154907227,0,3
0.022008895874023438,0,3
0.023910045623779297,0,4
0.029666900634765625,0,5
0.04831504821777344,0,6
0.04834699630737305,0,6
0.05094504356384277,0,6
0.05220603942871094,0,6
2.0778110027313232,1,1
2.0778439044952393,0,2
2.0787909030914307,0,2
2.0788190364837646,0,2
2.132822036743164,1,1
2.1328508853912354,0,2
2.1348459720611572,0,2
2.2747809886932373,1,1
2.2748160362243652,0,2
2.2760958671569824,0,2
2.284822940826416,1,1
2.284856081008911,0,2
2.285851001739502,0,2
2.285878896713257,0,2
