Time,Dst,Type
0.0,1,1
3.600120544433594e-05,0,2
0.0007491111755371094,0,2
0.0007660388946533203,0,2
0.01937413215637207,0,3
0.021715164184570312,0,4
0.0289762020111084,0,5
0.03723716735839844,0,6
0.03873801231384277,0,6
0.04254317283630371,0,6
0.042611122131347656,0,6
2.083677053451538,1,1
2.0837230682373047,0,2
2.085184097290039,0,2
2.1393771171569824,1,1
2.139407157897949,0,2
2.140336036682129,0,2
2.225011110305786,1,1
2.2262990474700928,0,2
2.2263262271881104,0,2
2.2272510528564453,0,2
2.2414791584014893,1,1
2.241502046585083,0,2
2.242810010910034,0,2
2.242840051651001,0,2
