Time,Dst,Type
0.0,0,1
0.0015571117401123047,0,2
0.0015859603881835938,0,2
0.002760171890258789,0,2
0.00950002670288086,0,3
0.009519100189208984,0,3
0.012880086898803711,0,4
0.03130006790161133,0,6
0.08763599395751953,0,6
0.09005212783813477,0,6
0.09492707252502441,0,6
0.09876513481140137,0,6
10.581340074539185,1,1
10.582434177398682,0,2
10.58246397972107,0,2
10.58355712890625,0,2
10.601792097091675,1,1
10.601825952529907,0,2
10.602777004241943,0,2
20.614848136901855,1,1
20.61575412750244,0,2
20.61578917503357,0,2
20.634584188461304,1,1
20.635601043701172,0,2
20.63731598854065,0,2
20.63849711418152,0,2
30.68803310394287,1,1
30.688944101333618,0,2
30.70826506614685,1,1
30.70954203605652,0,2
30.70957112312317,0,2
